Istasyon_No|Istasyon_Adi|YIL|AY|ORTALAMA_NEM_%
17860|NAZ?LL?|1993|2|55.9
17860|NAZ?LL?|1993|3|60.7
17860|NAZ?LL?|1993|4|62.0
17860|NAZ?LL?|1993|5|65.7
17860|NAZ?LL?|1993|6|43.6
17860|NAZ?LL?|1993|7|43.2
17860|NAZ?LL?|1993|8|51.8
17860|NAZ?LL?|1993|9|53.2
17860|NAZ?LL?|1993|10|57.5
17860|NAZ?LL?|1993|11|59.0
17860|NAZ?LL?|1993|12|75.5
17860|NAZ?LL?|1993|13|57.6
17860|NAZ?LL?|1994|1|74.9
17860|NAZ?LL?|1994|2|69.8
17860|NAZ?LL?|1994|3|59.9
17860|NAZ?LL?|1994|4|61.4
17860|NAZ?LL?|1994|5|52.8
17860|NAZ?LL?|1994|6|40.2
17860|NAZ?LL?|1994|7|47.0
17860|NAZ?LL?|1994|8|43.5
17860|NAZ?LL?|1994|9|51.7
17860|NAZ?LL?|1994|10|64.3
17860|NAZ?LL?|1994|11|58.0
17860|NAZ?LL?|1994|12|70.7
17860|NAZ?LL?|1994|13|57.8
17860|NAZ?LL?|1995|1|71.9
17860|NAZ?LL?|1995|2|64.3
17860|NAZ?LL?|1995|3|68.1
17860|NAZ?LL?|1995|4|62.0
17860|NAZ?LL?|1995|5|47.5
17860|NAZ?LL?|1995|6|44.8
17860|NAZ?LL?|1995|7|46.3
17860|NAZ?LL?|1995|8|53.9
17860|NAZ?LL?|1995|9|56.3
17860|NAZ?LL?|1995|10|55.4
17860|NAZ?LL?|1995|11|66.0
17860|NAZ?LL?|1995|12|65.8
17860|NAZ?LL?|1995|13|58.5
17860|NAZ?LL?|1996|1|64.1
17860|NAZ?LL?|1996|2|66.3
17860|NAZ?LL?|1996|3|61.5
17860|NAZ?LL?|1996|4|53.4
17860|NAZ?LL?|1996|5|47.3
17860|NAZ?LL?|1996|6|31.6
17860|NAZ?LL?|1996|7|41.6
17860|NAZ?LL?|1996|8|48.4
17860|NAZ?LL?|1996|9|57.6
17860|NAZ?LL?|1996|10|60.6
17860|NAZ?LL?|1996|11|63.5
17860|NAZ?LL?|1996|12|78.0
17860|NAZ?LL?|1996|13|56.2
17860|NAZ?LL?|1997|1|65.2
17860|NAZ?LL?|1997|2|61.3
17860|NAZ?LL?|1997|3|53.4
17860|NAZ?LL?|1997|4|65.5
17860|NAZ?LL?|1997|5|50.7
17860|NAZ?LL?|1997|6|47.6
17860|NAZ?LL?|1997|7|42.9
17860|NAZ?LL?|1997|8|53.0
17860|NAZ?LL?|1997|9|51.4
17860|NAZ?LL?|1997|10|65.4
17860|NAZ?LL?|1997|11|74.8
17860|NAZ?LL?|1997|12|75.6
17860|NAZ?LL?|1997|13|58.9
17860|NAZ?LL?|1998|1|72.7
17860|NAZ?LL?|1998|2|60.6
17860|NAZ?LL?|1998|3|64.4
17860|NAZ?LL?|1998|4|63.2
17860|NAZ?LL?|1998|5|64.7
17860|NAZ?LL?|1998|6|44.6
17860|NAZ?LL?|1998|7|42.8
17860|NAZ?LL?|1998|8|50.5
17860|NAZ?LL?|1998|9|56.1
17860|NAZ?LL?|1998|10|62.0
17860|NAZ?LL?|1998|11|76.8
17860|NAZ?LL?|1998|12|78.0
17860|NAZ?LL?|1998|13|61.4
17860|NAZ?LL?|1999|1|73.0
17860|NAZ?LL?|1999|2|71.9
17860|NAZ?LL?|1999|3|65.0
17860|NAZ?LL?|1999|4|61.5
17860|NAZ?LL?|1999|5|48.0
17860|NAZ?LL?|1999|6|43.9
17860|NAZ?LL?|1999|7|46.5
17860|NAZ?LL?|1999|8|47.7
17860|NAZ?LL?|1999|9|52.8
17860|NAZ?LL?|1999|10|57.1
17860|NAZ?LL?|1999|11|63.4
17860|NAZ?LL?|1999|12|74.7
17860|NAZ?LL?|1999|13|58.7
17860|NAZ?LL?|2000|1|60.1
17860|NAZ?LL?|2000|2|60.9
17860|NAZ?LL?|2000|3|62.1
17860|NAZ?LL?|2000|4|64.8
17860|NAZ?LL?|2000|5|50.7
17860|NAZ?LL?|2000|6|40.7
17860|NAZ?LL?|2000|7|40.9
17860|NAZ?LL?|2000|8|48.1
17860|NAZ?LL?|2000|9|52.6
17860|NAZ?LL?|2000|10|58.1
17860|NAZ?LL?|2000|11|63.7
17860|NAZ?LL?|2000|12|68.2
17860|NAZ?LL?|2000|13|55.9
17860|NAZ?LL?|2001|1|70.2
17860|NAZ?LL?|2001|2|63.6
17860|NAZ?LL?|2001|3|60.0
17860|NAZ?LL?|2001|4|60.2
17860|NAZ?LL?|2001|5|49.9
17860|NAZ?LL?|2001|6|37.0
17860|NAZ?LL?|2001|7|39.5
17860|NAZ?LL?|2001|8|48.5
17860|NAZ?LL?|2001|9|53.1
17860|NAZ?LL?|2001|10|52.1
17860|NAZ?LL?|2001|11|72.7
17860|NAZ?LL?|2001|12|76.0
17860|NAZ?LL?|2001|13|56.9
17860|NAZ?LL?|2002|1|63.0
17860|NAZ?LL?|2002|2|63.5
17860|NAZ?LL?|2002|3|63.9
17860|NAZ?LL?|2002|4|65.8
17860|NAZ?LL?|2002|5|45.3
17860|NAZ?LL?|2002|6|38.1
17860|NAZ?LL?|2002|7|49.2
17860|NAZ?LL?|2002|8|53.4
17860|NAZ?LL?|2002|9|63.5
17860|NAZ?LL?|2002|10|63.5
17860|NAZ?LL?|2002|11|74.7
17860|NAZ?LL?|2002|12|68.3
17860|NAZ?LL?|2002|13|59.3
17860|NAZ?LL?|2003|1|72.5
17860|NAZ?LL?|2003|2|65.2
17860|NAZ?LL?|2003|3|52.7
17860|NAZ?LL?|2003|4|59.8
17860|NAZ?LL?|2003|5|46.1
17860|NAZ?LL?|2003|6|43.3
17860|NAZ?LL?|2003|7|47.0
17860|NAZ?LL?|2003|8|50.7
17860|NAZ?LL?|2003|9|57.6
17860|NAZ?LL?|2003|10|63.4
17860|NAZ?LL?|2003|11|70.6
17860|NAZ?LL?|2003|12|71.1
17860|NAZ?LL?|2003|13|58.3
17860|NAZ?LL?|2004|1|76.6
17860|NAZ?LL?|2004|2|65.7
17860|NAZ?LL?|2004|3|58.6
17860|NAZ?LL?|2004|4|58.5
17860|NAZ?LL?|2004|5|54.8
17860|NAZ?LL?|2004|6|48.9
17860|NAZ?LL?|2004|7|46.7
17860|NAZ?LL?|2004|8|56.5
17860|NAZ?LL?|2004|9|55.1
17860|NAZ?LL?|2004|10|60.2
17860|NAZ?LL?|2004|11|69.2
17860|NAZ?LL?|2004|12|71.4
17860|NAZ?LL?|2004|13|60.2
17860|NAZ?LL?|2005|1|68.4
17860|NAZ?LL?|2005|2|64.2
17860|NAZ?LL?|2005|3|68.6
17860|NAZ?LL?|2005|4|60.9
17860|NAZ?LL?|2005|5|56.0
17860|NAZ?LL?|2005|6|49.6
17860|NAZ?LL?|2005|7|51.7
17860|NAZ?LL?|2005|8|53.1
17860|NAZ?LL?|2005|9|56.7
17860|NAZ?LL?|2005|10|64.3
17860|NAZ?LL?|2005|11|72.7
17860|NAZ?LL?|2005|12|74.2
17860|NAZ?LL?|2005|13|61.7
17860|NAZ?LL?|2006|1|70.3
17860|NAZ?LL?|2006|2|75.9
17860|NAZ?LL?|2006|3|71.6
17860|NAZ?LL?|2006|4|61.3
17860|NAZ?LL?|2006|5|54.2
17860|NAZ?LL?|2006|6|50.4
17860|NAZ?LL?|2006|7|47.2
17860|NAZ?LL?|2006|8|51.5
17860|NAZ?LL?|2006|9|60.1
17860|NAZ?LL?|2006|10|69.9
17860|NAZ?LL?|2006|11|73.5
17860|NAZ?LL?|2006|12|67.3
17860|NAZ?LL?|2006|13|62.7
17860|NAZ?LL?|2007|1|69.6
17860|NAZ?LL?|2007|2|72.3
17860|NAZ?LL?|2007|3|63.0
17860|NAZ?LL?|2007|4|48.2
17860|NAZ?LL?|2007|5|49.8
17860|NAZ?LL?|2007|6|41.7
17860|NAZ?LL?|2007|7|32.0
17860|NAZ?LL?|2007|8|38.0
17860|NAZ?LL?|2007|9|40.8
17860|NAZ?LL?|2007|10|61.3
17860|NAZ?LL?|2007|11|85.2
17860|NAZ?LL?|2007|12|81.3
17860|NAZ?LL?|2007|13|56.8
17860|NAZ?LL?|2008|1|67.9
17860|NAZ?LL?|2008|2|66.2
17860|NAZ?LL?|2008|3|71.1
17860|NAZ?LL?|2008|4|69.7
17860|NAZ?LL?|2008|5|49.9
17860|NAZ?LL?|2008|6|38.8
17860|NAZ?LL?|2008|7|37.3
17860|NAZ?LL?|2008|8|43.7
17860|NAZ?LL?|2008|9|53.5
17860|NAZ?LL?|2008|10|64.4
17860|NAZ?LL?|2008|11|76.4
17860|NAZ?LL?|2008|12|78.0
17860|NAZ?LL?|2008|13|59.8
17860|NAZ?LL?|2009|1|82.9
17860|NAZ?LL?|2009|2|82.3
17860|NAZ?LL?|2009|3|70.5
17860|NAZ?LL?|2009|4|70.2
17860|NAZ?LL?|2009|5|54.1
17860|NAZ?LL?|2009|6|41.9
17860|NAZ?LL?|2009|7|40.4
17860|NAZ?LL?|2009|8|42.3
17860|NAZ?LL?|2009|9|57.4
17860|NAZ?LL?|2009|10|65.2
17860|NAZ?LL?|2009|11|81.1
17860|NAZ?LL?|2009|12|86.2
17860|NAZ?LL?|2009|13|64.4
17860|NAZ?LL?|2010|1|84.0
17860|NAZ?LL?|2010|2|78.6
17860|NAZ?LL?|2010|3|71.3
17860|NAZ?LL?|2010|4|62.2
17860|NAZ?LL?|2010|5|53.3
17860|NAZ?LL?|2010|6|54.7
17860|NAZ?LL?|2010|7|44.9
17860|NAZ?LL?|2010|8|45.8
17860|NAZ?LL?|2010|9|51.1
17860|NAZ?LL?|2010|10|69.9
17860|NAZ?LL?|2010|11|79.8
17860|NAZ?LL?|2010|12|86.3
17860|NAZ?LL?|2010|13|65.4
17860|NAZ?LL?|2011|1|80.8
17860|NAZ?LL?|2011|2|72.5
17860|NAZ?LL?|2011|3|64.8
17860|NAZ?LL?|2011|4|64.6
17860|NAZ?LL?|2011|5|63.2
17860|NAZ?LL?|2011|6|51.8
17860|NAZ?LL?|2011|7|43.9
17860|NAZ?LL?|2011|8|43.7
17860|NAZ?LL?|2011|9|47.7
17860|NAZ?LL?|2011|10|65.6
17860|NAZ?LL?|2011|11|56.8
17860|NAZ?LL?|2011|12|77.8
17860|NAZ?LL?|2011|13|61.1
17860|NAZ?LL?|2012|1|78.1
17860|NAZ?LL?|2012|2|72.3
17860|NAZ?LL?|2012|3|60.7
17860|NAZ?LL?|2012|4|67.3
17860|NAZ?LL?|2012|5|64.0
17860|NAZ?LL?|2012|6|46.8
17860|NAZ?LL?|2012|7|42.0
17860|NAZ?LL?|2012|8|35.1
17860|NAZ?LL?|2012|9|51.0
17860|NAZ?LL?|2012|10|62.1
17860|NAZ?LL?|2012|11|71.4
17860|NAZ?LL?|2012|12|83.1
17860|NAZ?LL?|2012|13|61.1
17860|NAZ?LL?|2013|1|79.7
17860|NAZ?LL?|2013|2|81.4
17860|NAZ?LL?|2013|3|67.8
17860|NAZ?LL?|2013|4|63.6
17860|NAZ?LL?|2013|5|54.0
17860|NAZ?LL?|2013|6|47.8
17860|NAZ?LL?|2013|7|41.9
17860|NAZ?LL?|2013|8|42.0
17860|NAZ?LL?|2013|9|46.4
17860|NAZ?LL?|2013|10|57.1
17860|NAZ?LL?|2013|11|69.9
17860|NAZ?LL?|2013|12|64.9
17860|NAZ?LL?|2013|13|59.1
17860|NAZ?LL?|2014|1|81.4
17860|NAZ?LL?|2014|2|74.5
17860|NAZ?LL?|2014|3|67.4
17860|NAZ?LL?|2014|4|64.9
17860|NAZ?LL?|2014|5|60.5
17860|NAZ?LL?|2014|6|55.1
17860|NAZ?LL?|2014|7|48.9
17860|NAZ?LL?|2014|8|50.8
17860|NAZ?LL?|2014|9|59.2
17860|NAZ?LL?|2014|10|65.6
17860|NAZ?LL?|2014|11|74.1
17860|NAZ?LL?|2014|12|86.1
17860|NAZ?LL?|2014|13|65.7
17860|NAZ?LL?|2015|1|77.9
17860|NAZ?LL?|2015|2|70.9
17860|NAZ?LL?|2015|3|75.1
17860|NAZ?LL?|2015|4|58.8
17860|NAZ?LL?|2015|5|58.4
17860|NAZ?LL?|2015|6|58.0
17860|NAZ?LL?|2015|7|43.3
17860|NAZ?LL?|2015|8|49.8
17860|NAZ?LL?|2015|9|57.7
17860|NAZ?LL?|2015|10|63.8
17860|NAZ?LL?|2015|11|65.4
17860|NAZ?LL?|2015|12|67.0
17860|NAZ?LL?|2015|13|62.2
17860|NAZ?LL?|2016|1|70.1
17860|NAZ?LL?|2016|2|70.6
17860|NAZ?LL?|2016|3|68.9
17860|NAZ?LL?|2016|4|55.8
17860|NAZ?LL?|2016|5|58.2
17860|NAZ?LL?|2016|6|43.1
17860|NAZ?LL?|2016|7|41.6
17860|NAZ?LL?|2016|8|51.8
17860|NAZ?LL?|2016|9|50.3
17860|NAZ?LL?|2016|10|54.0
17860|NAZ?LL?|2016|11|63.7
17860|NAZ?LL?|2016|12|61.3
17860|NAZ?LL?|2016|13|57.4
17860|NAZ?LL?|2017|1|75.1
17860|NAZ?LL?|2017|2|66.6
17860|NAZ?LL?|2017|3|67.7
17860|NAZ?LL?|2017|4|60.5
17860|NAZ?LL?|2017|5|61.0
17860|NAZ?LL?|2017|6|53.2
17860|NAZ?LL?|2017|7|39.2
17860|NAZ?LL?|2017|8|49.6
17860|NAZ?LL?|2017|9|48.1
17860|NAZ?LL?|2017|10|56.2
17860|NAZ?LL?|2017|11|75.9
17860|NAZ?LL?|2017|12|79.5
17860|NAZ?LL?|2017|13|61.0
17860|NAZ?LL?|2018|1|76.8
17860|NAZ?LL?|2018|2|80.0
17860|NAZ?LL?|2018|3|73.0
17860|NAZ?LL?|2018|4|56.6
17860|NAZ?LL?|2018|5|58.0
17860|NAZ?LL?|2018|6|57.2
17860|NAZ?LL?|2018|7|46.7
17860|NAZ?LL?|2018|8|54.9
17860|NAZ?LL?|2018|9|50.3
17860|NAZ?LL?|2018|10|66.5
17860|NAZ?LL?|2018|11|70.5
17860|NAZ?LL?|2018|12|81.3
17860|NAZ?LL?|2018|13|64.2
17860|NAZ?LL?|2019|1|81.6
17860|NAZ?LL?|2019|2|70.3
17860|NAZ?LL?|2019|3|61.4
17860|NAZ?LL?|2019|4|60.3
17860|NAZ?LL?|2019|5|55.3
17860|NAZ?LL?|2019|6|52.5
17860|NAZ?LL?|2019|7|45.4
17860|NAZ?LL?|2019|8|42.5
17860|NAZ?LL?|2019|9|56.5
17860|NAZ?LL?|2019|10|62.5
17860|NAZ?LL?|2019|11|75.1
17860|NAZ?LL?|2019|12|78.9
17860|NAZ?LL?|2019|13|61.8
17860|NAZ?LL?|2020|1|64.5
17860|NAZ?LL?|2020|2|71.2
17860|NAZ?LL?|2020|3|67.9
17860|NAZ?LL?|2020|4|62.1
17860|NAZ?LL?|2020|5|54.2
17860|NAZ?LL?|2020|6|52.3
17860|NAZ?LL?|2020|7|44.3
17860|NAZ?LL?|2020|8|44.4
17860|NAZ?LL?|2020|9|52.2
17860|NAZ?LL?|2020|10|55.8
17860|NAZ?LL?|2020|11|58.0
17860|NAZ?LL?|2020|12|80.7
17860|NAZ?LL?|2020|13|59.2
17860|NAZ?LL?|2021|1|82.4
17860|NAZ?LL?|2021|2|64.5
17860|NAZ?LL?|2021|3|63.5
17860|NAZ?LL?|2021|4|56.3
17860|NAZ?LL?|2021|5|43.6
17860|NAZ?LL?|2021|6|46.5
17862|D?NAR|1964|2|75.9
17862|D?NAR|1964|3|70.8
17862|D?NAR|1964|4|49.9
17862|D?NAR|1964|5|63.4
17862|D?NAR|1964|6|63.9
17862|D?NAR|1964|7|48.1
17862|D?NAR|1964|8|49.2
17862|D?NAR|1964|9|52.1
17862|D?NAR|1964|10|54.2
17862|D?NAR|1964|11|69.5
17862|D?NAR|1964|12|75.1
17862|D?NAR|1964|13|61.0
17862|D?NAR|1965|1|71.7
17862|D?NAR|1965|2|77.3
17862|D?NAR|1965|3|63.4
17862|D?NAR|1965|4|67.6
17862|D?NAR|1965|5|66.6
17862|D?NAR|1965|6|51.6
17862|D?NAR|1965|7|44.9
17862|D?NAR|1965|8|48.3
17862|D?NAR|1965|9|43.5
17862|D?NAR|1965|10|55.5
17862|D?NAR|1965|11|68.9
17862|D?NAR|1965|12|82.0
17862|D?NAR|1965|13|61.7
17862|D?NAR|1966|1|77.1
17862|D?NAR|1966|2|69.8
17862|D?NAR|1966|3|67.1
17862|D?NAR|1966|4|61.8
17862|D?NAR|1966|5|57.5
17862|D?NAR|1966|6|51.2
17862|D?NAR|1966|7|47.1
17862|D?NAR|1966|8|48.6
17862|D?NAR|1966|9|54.1
17862|D?NAR|1966|10|60.8
17862|D?NAR|1966|11|63.9
17862|D?NAR|1966|12|74.5
17862|D?NAR|1966|13|61.1
17862|D?NAR|1967|1|73.1
17862|D?NAR|1967|2|68.6
17862|D?NAR|1967|3|63.8
17862|D?NAR|1967|4|66.0
17862|D?NAR|1967|5|63.8
17862|D?NAR|1967|6|51.0
17862|D?NAR|1967|7|41.4
17862|D?NAR|1967|8|40.2
17862|D?NAR|1967|9|53.9
17862|D?NAR|1967|10|63.9
17862|D?NAR|1967|11|69.6
17862|D?NAR|1967|12|74.7
17862|D?NAR|1967|13|60.8
17862|D?NAR|1968|1|74.6
17862|D?NAR|1968|2|69.6
17862|D?NAR|1968|3|66.5
17862|D?NAR|1968|4|54.1
17862|D?NAR|1968|5|54.5
17862|D?NAR|1968|6|58.4
17862|D?NAR|1968|7|40.4
17862|D?NAR|1968|8|51.2
17862|D?NAR|1968|9|63.4
17862|D?NAR|1968|10|71.7
17862|D?NAR|1968|11|75.3
17862|D?NAR|1968|12|75.3
17862|D?NAR|1968|13|62.9
17862|D?NAR|1969|1|74.2
17862|D?NAR|1969|2|75.1
17862|D?NAR|1969|3|70.8
17862|D?NAR|1969|4|66.6
17862|D?NAR|1969|5|57.9
17862|D?NAR|1969|6|51.0
17862|D?NAR|1969|7|44.3
17862|D?NAR|1969|8|42.5
17862|D?NAR|1969|9|45.6
17862|D?NAR|1969|10|55.7
17862|D?NAR|1969|11|63.1
17862|D?NAR|1969|12|75.2
17862|D?NAR|1969|13|60.1
17862|D?NAR|1970|1|74.0
17862|D?NAR|1970|2|71.1
17862|D?NAR|1970|3|59.8
17862|D?NAR|1970|4|54.0
17862|D?NAR|1970|5|50.1
17862|D?NAR|1970|6|46.5
17862|D?NAR|1970|7|43.4
17862|D?NAR|1970|8|41.2
17862|D?NAR|1970|9|47.7
17862|D?NAR|1970|10|61.5
17862|D?NAR|1970|11|66.3
17862|D?NAR|1970|12|71.0
17862|D?NAR|1970|13|57.1
17862|D?NAR|1971|1|63.7
17862|D?NAR|1971|2|66.9
17862|D?NAR|1971|3|65.2
17862|D?NAR|1971|4|62.7
17862|D?NAR|1971|5|61.3
17862|D?NAR|1971|6|57.7
17862|D?NAR|1971|7|54.6
17862|D?NAR|1971|8|51.6
17862|D?NAR|1971|9|55.5
17862|D?NAR|1971|10|59.7
17862|D?NAR|1971|11|65.1
17862|D?NAR|1971|12|70.1
17862|D?NAR|1971|13|61.1
17862|D?NAR|1972|1|65.5
17862|D?NAR|1972|2|60.2
17862|D?NAR|1972|3|54.3
17862|D?NAR|1972|4|56.6
17862|D?NAR|1972|5|58.6
17862|D?NAR|1972|6|55.7
17862|D?NAR|1972|7|51.1
17862|D?NAR|1972|8|49.7
17862|D?NAR|1972|9|54.4
17862|D?NAR|1972|10|66.6
17862|D?NAR|1972|11|66.1
17862|D?NAR|1972|12|59.1
17862|D?NAR|1972|13|58.1
17862|D?NAR|1973|1|64.1
17862|D?NAR|1973|2|66.2
17862|D?NAR|1973|3|60.5
17862|D?NAR|1973|4|64.2
17862|D?NAR|1973|5|53.4
17862|D?NAR|1973|6|49.9
17862|D?NAR|1973|7|48.0
17862|D?NAR|1973|8|50.0
17862|D?NAR|1973|9|47.6
17862|D?NAR|1973|10|58.5
17862|D?NAR|1973|11|59.3
17862|D?NAR|1973|12|73.3
17862|D?NAR|1973|13|57.9
17862|D?NAR|1974|1|63.5
17862|D?NAR|1974|2|60.6
17862|D?NAR|1974|3|55.9
17862|D?NAR|1974|4|59.8
17862|D?NAR|1974|5|58.0
17862|D?NAR|1974|6|49.9
17862|D?NAR|1974|7|46.9
17862|D?NAR|1974|8|53.0
17862|D?NAR|1974|9|45.7
17862|D?NAR|1974|10|54.6
17862|D?NAR|1974|11|65.8
17862|D?NAR|1974|12|68.1
17862|D?NAR|1974|13|56.8
17862|D?NAR|1975|1|65.1
17862|D?NAR|1975|2|64.1
17862|D?NAR|1975|3|50.9
17862|D?NAR|1975|4|57.8
17862|D?NAR|1975|5|69.0
17862|D?NAR|1975|6|58.7
17862|D?NAR|1975|7|46.1
17862|D?NAR|1975|8|48.8
17862|D?NAR|1975|9|47.2
17862|D?NAR|1975|10|56.9
17862|D?NAR|1975|11|62.5
17862|D?NAR|1975|12|68.9
17862|D?NAR|1975|13|58.0
17862|D?NAR|1976|1|75.4
17862|D?NAR|1976|2|63.3
17862|D?NAR|1976|3|63.2
17862|D?NAR|1976|4|62.6
17862|D?NAR|1976|5|61.4
17862|D?NAR|1976|6|53.3
17862|D?NAR|1976|7|50.8
17862|D?NAR|1976|8|53.6
17862|D?NAR|1976|9|51.7
17862|D?NAR|1976|10|62.0
17862|D?NAR|1976|11|61.7
17862|D?NAR|1976|12|70.2
17862|D?NAR|1976|13|60.8
17862|D?NAR|1977|1|68.4
17862|D?NAR|1977|2|61.6
17862|D?NAR|1977|3|59.6
17862|D?NAR|1977|4|57.0
17862|D?NAR|1977|5|51.6
17862|D?NAR|1977|6|47.4
17862|D?NAR|1977|7|46.1
17862|D?NAR|1977|8|45.1
17862|D?NAR|1977|9|56.8
17862|D?NAR|1977|10|51.9
17862|D?NAR|1977|11|59.8
17862|D?NAR|1977|12|67.8
17862|D?NAR|1977|13|56.1
17862|D?NAR|1978|1|73.5
17862|D?NAR|1978|2|65.3
17862|D?NAR|1978|3|64.6
17862|D?NAR|1978|4|61.3
17862|D?NAR|1978|5|48.6
17862|D?NAR|1978|6|48.3
17862|D?NAR|1978|7|42.9
17862|D?NAR|1978|8|45.9
17862|D?NAR|1978|9|54.2
17862|D?NAR|1978|10|60.9
17862|D?NAR|1978|11|51.3
17862|D?NAR|1978|12|74.3
17862|D?NAR|1978|13|57.6
17862|D?NAR|1979|1|68.5
17862|D?NAR|1979|2|59.5
17862|D?NAR|1979|3|59.7
17862|D?NAR|1979|4|51.1
17862|D?NAR|1979|5|62.7
17862|D?NAR|1979|6|51.5
17862|D?NAR|1979|7|44.3
17862|D?NAR|1979|8|48.7
17862|D?NAR|1979|9|41.8
17862|D?NAR|1979|10|65.6
17862|D?NAR|1979|11|65.0
17862|D?NAR|1979|12|68.0
17862|D?NAR|1979|13|57.3
17862|D?NAR|1980|1|68.2
17862|D?NAR|1980|2|63.7
17862|D?NAR|1980|3|60.2
17862|D?NAR|1980|4|58.4
17862|D?NAR|1980|5|49.9
17862|D?NAR|1980|6|45.9
17862|D?NAR|1980|7|42.3
17862|D?NAR|1980|8|41.1
17862|D?NAR|1980|9|45.7
17862|D?NAR|1980|10|57.2
17862|D?NAR|1980|11|65.3
17862|D?NAR|1980|12|62.1
17862|D?NAR|1980|13|55.0
17862|D?NAR|1981|1|67.8
17862|D?NAR|1981|2|62.8
17862|D?NAR|1981|3|56.1
17862|D?NAR|1981|4|56.6
17862|D?NAR|1981|5|53.5
17862|D?NAR|1981|6|47.1
17862|D?NAR|1981|7|45.4
17862|D?NAR|1981|8|47.2
17862|D?NAR|1981|9|46.6
17862|D?NAR|1981|10|52.3
17862|D?NAR|1981|11|64.2
17862|D?NAR|1981|12|69.0
17862|D?NAR|1981|13|55.7
17862|D?NAR|1982|1|62.5
17862|D?NAR|1982|2|58.6
17862|D?NAR|1982|3|59.4
17862|D?NAR|1982|4|62.1
17862|D?NAR|1982|5|56.7
17862|D?NAR|1982|6|51.6
17862|D?NAR|1982|7|48.4
17862|D?NAR|1982|8|48.6
17862|D?NAR|1982|9|47.0
17862|D?NAR|1982|10|59.0
17862|D?NAR|1982|11|53.5
17862|D?NAR|1982|12|65.2
17862|D?NAR|1982|13|56.1
17862|D?NAR|1983|1|61.1
17862|D?NAR|1983|2|62.4
17862|D?NAR|1983|3|59.8
17862|D?NAR|1983|4|58.0
17862|D?NAR|1983|5|55.3
17862|D?NAR|1983|6|53.1
17862|D?NAR|1983|7|50.1
17862|D?NAR|1983|8|46.0
17862|D?NAR|1983|9|47.7
17862|D?NAR|1983|10|55.2
17862|D?NAR|1983|11|65.9
17862|D?NAR|1983|12|69.2
17862|D?NAR|1983|13|56.9
17862|D?NAR|1984|1|69.8
17862|D?NAR|1984|2|59.4
17862|D?NAR|1984|3|64.4
17862|D?NAR|1984|4|62.9
17862|D?NAR|1984|5|50.5
17862|D?NAR|1984|6|49.6
17862|D?NAR|1984|7|47.9
17862|D?NAR|1984|8|47.5
17862|D?NAR|1984|9|44.7
17862|D?NAR|1984|10|50.0
17862|D?NAR|1984|11|66.3
17862|D?NAR|1984|12|58.9
17862|D?NAR|1984|13|56.0
17862|D?NAR|1985|1|69.5
17862|D?NAR|1985|2|67.1
17862|D?NAR|1985|3|57.7
17862|D?NAR|1985|4|58.3
17862|D?NAR|1985|5|53.9
17862|D?NAR|1985|6|47.3
17862|D?NAR|1985|7|34.1
17862|D?NAR|1985|8|36.7
17862|D?NAR|1985|9|43.8
17862|D?NAR|1985|10|48.4
17862|D?NAR|1985|11|58.5
17862|D?NAR|1985|12|65.4
17862|D?NAR|1985|13|53.3
17862|D?NAR|1986|1|69.5
17862|D?NAR|1986|2|66.8
17862|D?NAR|1986|3|53.6
17862|D?NAR|1986|4|49.6
17862|D?NAR|1986|5|52.7
17862|D?NAR|1986|6|50.4
17862|D?NAR|1986|7|41.6
17862|D?NAR|1986|8|47.5
17862|D?NAR|1986|9|55.3
17862|D?NAR|1986|10|56.0
17862|D?NAR|1986|11|64.8
17862|D?NAR|1986|12|68.6
17862|D?NAR|1986|13|56.3
17862|D?NAR|1987|1|66.0
17862|D?NAR|1987|2|67.8
17862|D?NAR|1987|3|67.9
17862|D?NAR|1987|4|64.0
17862|D?NAR|1987|5|60.0
17862|D?NAR|1987|6|56.0
17862|D?NAR|1987|7|47.9
17862|D?NAR|1987|8|49.5
17862|D?NAR|1987|9|45.2
17862|D?NAR|1987|10|56.0
17862|D?NAR|1987|11|65.6
17862|D?NAR|1987|12|66.8
17862|D?NAR|1987|13|59.3
17862|D?NAR|1988|1|66.8
17862|D?NAR|1988|2|65.6
17862|D?NAR|1988|3|71.7
17862|D?NAR|1988|4|67.4
17862|D?NAR|1988|5|61.0
17862|D?NAR|1988|6|59.8
17862|D?NAR|1988|7|52.0
17862|D?NAR|1988|8|51.4
17862|D?NAR|1988|9|53.4
17862|D?NAR|1988|10|61.5
17862|D?NAR|1988|11|71.0
17862|D?NAR|1988|12|74.3
17862|D?NAR|1988|13|63.0
17862|D?NAR|1989|1|63.0
17862|D?NAR|1989|2|60.2
17862|D?NAR|1989|3|63.1
17862|D?NAR|1989|4|52.9
17862|D?NAR|1989|5|63.4
17862|D?NAR|1989|6|56.6
17862|D?NAR|1989|7|52.7
17862|D?NAR|1989|8|50.5
17862|D?NAR|1989|9|52.5
17862|D?NAR|1989|10|66.8
17862|D?NAR|1989|11|77.0
17862|D?NAR|1989|12|74.6
17862|D?NAR|1989|13|61.1
17862|D?NAR|1990|1|62.7
17862|D?NAR|1990|2|68.6
17862|D?NAR|1990|3|56.6
17862|D?NAR|1990|4|65.8
17862|D?NAR|1990|5|65.2
17862|D?NAR|1990|6|59.8
17862|D?NAR|1990|7|48.1
17862|D?NAR|1990|8|38.0
