Istasyon_No|Istasyon_Adi|YIL|AY|MAKSIMUM_SICAKLIK_C
17886|YATA?AN|2005|2|16.2
17886|YATA?AN|2005|3|22.5
17886|YATA?AN|2005|4|28.5
17886|YATA?AN|2005|5|34.0
17886|YATA?AN|2005|6|36.6
17886|YATA?AN|2005|7|40.1
17886|YATA?AN|2005|8|41.0
17886|YATA?AN|2005|9|37.2
17886|YATA?AN|2005|10|28.6
17886|YATA?AN|2005|11|22.0
17886|YATA?AN|2005|12|23.5
17886|YATA?AN|2005|13|41.0
17886|YATA?AN|2006|1|15.6
17886|YATA?AN|2006|2|20.3
17886|YATA?AN|2006|3|22.4
17886|YATA?AN|2006|4|27.0
17886|YATA?AN|2006|5|37.5
17886|YATA?AN|2006|6|38.6
17886|YATA?AN|2006|7|41.4
17886|YATA?AN|2006|8|44.2
17886|YATA?AN|2006|9|37.4
17886|YATA?AN|2006|10|33.6
17886|YATA?AN|2006|11|21.0
17886|YATA?AN|2006|12|19.0
17886|YATA?AN|2006|13|44.2
17886|YATA?AN|2007|1|17.3
17886|YATA?AN|2007|2|20.2
17886|YATA?AN|2007|3|21.6
17886|YATA?AN|2007|4|26.6
17886|YATA?AN|2007|5|35.3
17886|YATA?AN|2007|6|42.8
17886|YATA?AN|2007|7|44.7
17886|YATA?AN|2007|8|41.0
17886|YATA?AN|2007|9|41.4
17886|YATA?AN|2007|10|34.2
17886|YATA?AN|2007|11|26.4
17886|YATA?AN|2007|12|16.7
17886|YATA?AN|2007|13|44.7
17886|YATA?AN|2008|1|17.0
17886|YATA?AN|2008|2|20.0
17886|YATA?AN|2008|3|24.8
17886|YATA?AN|2008|4|31.8
17886|YATA?AN|2008|5|36.0
17886|YATA?AN|2008|6|40.1
17886|YATA?AN|2008|7|42.3
17886|YATA?AN|2008|8|42.3
17886|YATA?AN|2008|9|40.0
17886|YATA?AN|2008|10|29.2
17886|YATA?AN|2008|11|30.5
17886|YATA?AN|2008|12|23.2
17886|YATA?AN|2008|13|42.3
17886|YATA?AN|2009|1|17.8
17886|YATA?AN|2009|2|17.3
17886|YATA?AN|2009|3|27.8
17886|YATA?AN|2009|4|26.5
17886|YATA?AN|2009|5|33.1
17886|YATA?AN|2009|6|37.2
17886|YATA?AN|2009|7|41.9
17886|YATA?AN|2009|8|39.6
17886|YATA?AN|2009|9|38.5
17886|YATA?AN|2009|10|33.1
17886|YATA?AN|2009|11|23.1
17886|YATA?AN|2009|12|18.8
17886|YATA?AN|2009|13|41.9
17886|YATA?AN|2010|1|19.4
17886|YATA?AN|2010|2|21.8
17886|YATA?AN|2010|3|24.6
17886|YATA?AN|2010|4|29.1
17886|YATA?AN|2010|5|34.3
17886|YATA?AN|2010|6|37.4
17886|YATA?AN|2010|7|40.0
17886|YATA?AN|2010|8|42.8
17886|YATA?AN|2010|9|37.5
17886|YATA?AN|2010|10|28.6
17886|YATA?AN|2010|11|26.5
17886|YATA?AN|2010|12|20.7
17886|YATA?AN|2010|13|42.8
17886|YATA?AN|2011|1|16.5
17886|YATA?AN|2011|2|18.6
17886|YATA?AN|2011|3|22.4
17886|YATA?AN|2011|4|23.8
17886|YATA?AN|2011|5|31.9
17886|YATA?AN|2011|6|37.6
17886|YATA?AN|2011|7|39.7
17886|YATA?AN|2011|8|40.2
17886|YATA?AN|2011|9|37.8
17886|YATA?AN|2011|10|30.0
17886|YATA?AN|2011|11|23.6
17886|YATA?AN|2011|12|19.5
17886|YATA?AN|2011|13|40.2
17886|YATA?AN|2012|1|14.8
17886|YATA?AN|2012|2|17.7
17886|YATA?AN|2012|3|22.8
17886|YATA?AN|2012|4|30.3
17886|YATA?AN|2012|5|32.3
17886|YATA?AN|2012|6|39.4
17886|YATA?AN|2012|7|43.5
17886|YATA?AN|2012|8|41.4
17886|YATA?AN|2012|9|38.0
17886|YATA?AN|2012|10|36.1
17886|YATA?AN|2012|11|27.6
17886|YATA?AN|2012|12|26.3
17886|YATA?AN|2012|13|43.5
17886|YATA?AN|2013|1|16.3
17886|YATA?AN|2013|2|18.5
17886|YATA?AN|2013|3|24.9
17886|YATA?AN|2013|4|33.0
17886|YATA?AN|2013|5|33.8
17886|YATA?AN|2013|6|38.5
17886|YATA?AN|2013|7|39.4
17886|YATA?AN|2013|8|40.3
17886|YATA?AN|2013|9|38.0
17886|YATA?AN|2013|10|29.5
17886|YATA?AN|2013|11|27.1
17886|YATA?AN|2013|12|19.3
17886|YATA?AN|2013|13|40.3
17886|YATA?AN|2014|1|18.0
17886|YATA?AN|2014|2|23.6
17886|YATA?AN|2014|3|24.3
17886|YATA?AN|2014|4|30.9
17886|YATA?AN|2014|5|33.2
17886|YATA?AN|2014|6|39.7
17886|YATA?AN|2014|7|41.2
17886|YATA?AN|2014|8|41.8
17886|YATA?AN|2014|9|34.7
17886|YATA?AN|2014|10|30.9
17886|YATA?AN|2014|11|24.0
17886|YATA?AN|2014|12|18.8
17886|YATA?AN|2014|13|41.8
17886|YATA?AN|2015|1|18.7
17886|YATA?AN|2015|2|18.9
17886|YATA?AN|2015|3|21.4
17886|YATA?AN|2015|4|26.8
17886|YATA?AN|2015|5|34.1
17886|YATA?AN|2015|6|34.6
17886|YATA?AN|2015|7|42.1
17886|YATA?AN|2015|8|40.3
17886|YATA?AN|2015|9|40.0
17886|YATA?AN|2015|10|31.2
17886|YATA?AN|2015|11|25.9
17886|YATA?AN|2015|12|19.0
17886|YATA?AN|2015|13|42.1
17886|YATA?AN|2016|1|19.3
17886|YATA?AN|2016|2|26.6
17886|YATA?AN|2016|3|24.5
17886|YATA?AN|2016|4|32.9
17886|YATA?AN|2016|5|34.1
17886|YATA?AN|2016|6|42.4
17886|YATA?AN|2016|7|42.6
17886|YATA?AN|2016|8|40.5
17886|YATA?AN|2016|9|38.6
17886|YATA?AN|2016|10|33.0
17886|YATA?AN|2016|11|24.5
17886|YATA?AN|2016|12|18.6
17886|YATA?AN|2016|13|42.6
17886|YATA?AN|2017|1|14.1
17886|YATA?AN|2017|2|19.1
17886|YATA?AN|2017|3|26.4
17886|YATA?AN|2017|4|30.3
17886|YATA?AN|2017|5|33.6
17886|YATA?AN|2017|6|42.0
17886|YATA?AN|2017|7|43.2
17886|YATA?AN|2017|8|41.0
17886|YATA?AN|2017|9|39.8
17886|YATA?AN|2017|10|30.4
17886|YATA?AN|2017|11|25.0
17886|YATA?AN|2017|12|20.8
17886|YATA?AN|2017|13|43.2
17886|YATA?AN|2018|1|18.4
17886|YATA?AN|2018|2|19.8
17886|YATA?AN|2018|3|22.7
17886|YATA?AN|2018|4|33.2
17886|YATA?AN|2018|5|34.5
17886|YATA?AN|2018|6|38.0
17886|YATA?AN|2018|7|39.3
17886|YATA?AN|2018|8|39.5
17886|YATA?AN|2018|9|40.2
17886|YATA?AN|2018|10|30.0
17886|YATA?AN|2018|11|30.3
17886|YATA?AN|2018|12|15.7
17886|YATA?AN|2018|13|40.2
17886|YATA?AN|2019|1|15.0
17886|YATA?AN|2019|2|21.6
17886|YATA?AN|2019|3|23.9
17886|YATA?AN|2019|4|30.2
17886|YATA?AN|2019|5|35.5
17886|YATA?AN|2019|6|38.9
17886|YATA?AN|2019|7|40.7
17886|YATA?AN|2019|8|41.7
17886|YATA?AN|2019|9|35.8
17886|YATA?AN|2019|10|33.0
17886|YATA?AN|2019|11|27.1
17886|YATA?AN|2019|12|19.7
17886|YATA?AN|2019|13|41.7
17886|YATA?AN|2020|1|16.7
17886|YATA?AN|2020|2|20.2
17886|YATA?AN|2020|3|27.3
17886|YATA?AN|2020|4|28.2
17886|YATA?AN|2020|5|40.8
17886|YATA?AN|2020|6|38.4
17886|YATA?AN|2020|7|42.0
17886|YATA?AN|2020|8|42.5
17886|YATA?AN|2020|9|41.5
17886|YATA?AN|2020|10|39.2
17886|YATA?AN|2020|11|25.5
17886|YATA?AN|2020|12|18.3
17886|YATA?AN|2020|13|42.5
17886|YATA?AN|2021|1|18.7
17886|YATA?AN|2021|2|22.5
17886|YATA?AN|2021|3|22.1
17886|YATA?AN|2021|4|33.4
17886|YATA?AN|2021|5|37.4
17886|YATA?AN|2021|6|40.1
17924|K?YCE??Z|1960|1|21.0
17924|K?YCE??Z|1960|2|25.0
17924|K?YCE??Z|1960|3|25.0
17924|K?YCE??Z|1960|4|29.5
17924|K?YCE??Z|1960|5|37.5
17924|K?YCE??Z|1960|6|38.0
17924|K?YCE??Z|1960|7|40.0
17924|K?YCE??Z|1960|8|40.0
17924|K?YCE??Z|1960|9|38.5
17924|K?YCE??Z|1960|10|34.5
17924|K?YCE??Z|1960|11|29.0
17924|K?YCE??Z|1960|12|21.5
17924|K?YCE??Z|1960|13|40.0
17924|K?YCE??Z|1961|1|18.5
17924|K?YCE??Z|1961|2|21.5
17924|K?YCE??Z|1961|3|26.5
17924|K?YCE??Z|1961|4|29.0
17924|K?YCE??Z|1961|5|34.5
17924|K?YCE??Z|1961|6|38.0
17924|K?YCE??Z|1961|7|40.0
17924|K?YCE??Z|1961|8|40.0
17924|K?YCE??Z|1961|9|36.5
17924|K?YCE??Z|1961|10|34.0
17924|K?YCE??Z|1961|11|28.0
17924|K?YCE??Z|1961|12|21.5
17924|K?YCE??Z|1961|13|40.0
17924|K?YCE??Z|1962|1|21.0
17924|K?YCE??Z|1962|2|21.0
17924|K?YCE??Z|1962|3|27.5
17924|K?YCE??Z|1962|4|30.0
17924|K?YCE??Z|1962|5|36.0
17924|K?YCE??Z|1962|6|38.0
17924|K?YCE??Z|1962|7|42.5
17924|K?YCE??Z|1962|8|41.0
17924|K?YCE??Z|1962|9|40.0
17924|K?YCE??Z|1962|10|30.0
17924|K?YCE??Z|1962|11|27.0
17924|K?YCE??Z|1962|12|21.0
17924|K?YCE??Z|1962|13|42.5
17924|K?YCE??Z|1963|1|19.0
17924|K?YCE??Z|1963|2|20.5
17924|K?YCE??Z|1963|3|22.0
17924|K?YCE??Z|1963|4|27.5
17924|K?YCE??Z|1963|5|28.0
17924|K?YCE??Z|1963|6|36.0
17924|K?YCE??Z|1963|7|39.0
17924|K?YCE??Z|1963|8|42.0
17924|K?YCE??Z|1963|9|36.4
17924|K?YCE??Z|1963|10|33.0
17924|K?YCE??Z|1963|11|24.5
17924|K?YCE??Z|1963|12|24.0
17924|K?YCE??Z|1963|13|42.0
17924|K?YCE??Z|1964|1|18.0
17924|K?YCE??Z|1964|2|17.6
17924|K?YCE??Z|1964|3|25.0
17924|K?YCE??Z|1964|4|26.5
17924|K?YCE??Z|1964|5|30.2
17924|K?YCE??Z|1964|6|38.0
17924|K?YCE??Z|1964|7|40.5
17924|K?YCE??Z|1964|8|43.0
17924|K?YCE??Z|1964|9|35.0
17924|K?YCE??Z|1964|10|31.4
17924|K?YCE??Z|1964|11|27.6
17924|K?YCE??Z|1964|12|21.3
17924|K?YCE??Z|1964|13|43.0
17924|K?YCE??Z|1965|1|17.4
17924|K?YCE??Z|1965|2|17.8
17924|K?YCE??Z|1965|3|24.0
17924|K?YCE??Z|1965|4|25.8
17924|K?YCE??Z|1965|5|33.0
17924|K?YCE??Z|1965|6|34.0
17924|K?YCE??Z|1965|7|42.1
17924|K?YCE??Z|1965|8|35.6
17924|K?YCE??Z|1965|9|37.5
17924|K?YCE??Z|1965|10|32.0
17924|K?YCE??Z|1965|11|25.0
17924|K?YCE??Z|1965|12|18.6
17924|K?YCE??Z|1965|13|42.1
17924|K?YCE??Z|1966|1|20.1
17924|K?YCE??Z|1966|2|23.7
17924|K?YCE??Z|1966|3|24.8
17924|K?YCE??Z|1966|4|28.4
17924|K?YCE??Z|1966|5|31.2
17924|K?YCE??Z|1966|6|37.3
17924|K?YCE??Z|1966|7|39.1
17924|K?YCE??Z|1966|8|38.0
17924|K?YCE??Z|1966|9|34.8
17924|K?YCE??Z|1966|10|32.1
17924|K?YCE??Z|1966|11|28.8
17924|K?YCE??Z|1966|12|22.5
17924|K?YCE??Z|1966|13|39.1
17924|K?YCE??Z|1967|1|17.5
17924|K?YCE??Z|1967|2|19.5
17924|K?YCE??Z|1967|3|21.2
17924|K?YCE??Z|1967|4|30.2
17924|K?YCE??Z|1967|5|30.8
17924|K?YCE??Z|1967|6|36.6
17924|K?YCE??Z|1967|7|37.6
17924|K?YCE??Z|1967|8|38.0
17924|K?YCE??Z|1967|9|33.5
17924|K?YCE??Z|1967|10|30.4
17924|K?YCE??Z|1967|11|26.1
17924|K?YCE??Z|1967|12|21.0
17924|K?YCE??Z|1967|13|38.0
17924|K?YCE??Z|1968|1|16.6
17924|K?YCE??Z|1968|2|21.5
17924|K?YCE??Z|1968|3|26.0
17924|K?YCE??Z|1968|4|28.6
17924|K?YCE??Z|1968|5|34.3
17924|K?YCE??Z|1968|6|35.8
17924|K?YCE??Z|1968|7|39.3
17924|K?YCE??Z|1968|8|36.9
17924|K?YCE??Z|1968|9|35.4
17924|K?YCE??Z|1968|10|27.8
17924|K?YCE??Z|1968|11|23.3
17924|K?YCE??Z|1968|12|20.0
17924|K?YCE??Z|1968|13|39.3
17924|K?YCE??Z|1969|1|18.0
17924|K?YCE??Z|1969|2|19.4
17924|K?YCE??Z|1969|3|22.2
17924|K?YCE??Z|1969|4|24.3
17924|K?YCE??Z|1969|5|36.1
17924|K?YCE??Z|1969|6|39.1
17924|K?YCE??Z|1969|7|37.9
17924|K?YCE??Z|1969|8|36.2
17924|K?YCE??Z|1969|9|34.9
17924|K?YCE??Z|1969|10|30.1
17924|K?YCE??Z|1969|11|25.6
17924|K?YCE??Z|1969|12|20.3
17924|K?YCE??Z|1969|13|39.1
17924|K?YCE??Z|1970|1|21.0
17924|K?YCE??Z|1970|2|19.9
17924|K?YCE??Z|1970|3|24.3
17924|K?YCE??Z|1970|4|31.6
17924|K?YCE??Z|1970|5|30.2
17924|K?YCE??Z|1970|6|38.4
17924|K?YCE??Z|1970|7|38.9
17924|K?YCE??Z|1970|8|40.0
17924|K?YCE??Z|1970|9|35.8
17924|K?YCE??Z|1970|10|30.4
17924|K?YCE??Z|1970|11|26.3
17924|K?YCE??Z|1970|12|20.2
17924|K?YCE??Z|1970|13|40.0
17924|K?YCE??Z|1971|1|23.0
17924|K?YCE??Z|1971|2|18.6
17924|K?YCE??Z|1971|3|23.6
17924|K?YCE??Z|1971|4|31.7
17924|K?YCE??Z|1971|5|36.0
17924|K?YCE??Z|1971|6|41.0
17924|K?YCE??Z|1971|7|38.3
17924|K?YCE??Z|1971|8|39.4
17924|K?YCE??Z|1971|9|35.6
17924|K?YCE??Z|1971|10|30.7
17924|K?YCE??Z|1971|11|24.8
17924|K?YCE??Z|1971|12|20.2
17924|K?YCE??Z|1971|13|41.0
17924|K?YCE??Z|1972|1|19.0
17924|K?YCE??Z|1972|2|20.2
17924|K?YCE??Z|1972|3|23.0
17924|K?YCE??Z|1972|4|28.7
17924|K?YCE??Z|1972|5|33.0
17924|K?YCE??Z|1972|6|39.7
17924|K?YCE??Z|1972|7|40.4
17924|K?YCE??Z|1972|8|39.0
17924|K?YCE??Z|1972|9|37.5
17924|K?YCE??Z|1972|10|32.6
17924|K?YCE??Z|1972|11|25.2
17924|K?YCE??Z|1972|12|21.4
17924|K?YCE??Z|1972|13|40.4
17924|K?YCE??Z|1973|1|20.3
17924|K?YCE??Z|1973|2|21.3
17924|K?YCE??Z|1973|3|26.4
17924|K?YCE??Z|1973|4|25.2
17924|K?YCE??Z|1973|5|39.0
17924|K?YCE??Z|1973|6|38.9
17924|K?YCE??Z|1973|7|45.2
17924|K?YCE??Z|1973|8|39.2
17924|K?YCE??Z|1973|9|39.4
17924|K?YCE??Z|1973|10|33.7
17924|K?YCE??Z|1973|11|25.4
17924|K?YCE??Z|1973|12|22.3
17924|K?YCE??Z|1973|13|45.2
17924|K?YCE??Z|1974|1|18.8
17924|K?YCE??Z|1974|2|22.4
17924|K?YCE??Z|1974|3|28.2
17924|K?YCE??Z|1974|4|27.4
17924|K?YCE??Z|1974|5|33.6
17924|K?YCE??Z|1974|6|37.4
17924|K?YCE??Z|1974|7|42.1
17924|K?YCE??Z|1974|8|41.3
17924|K?YCE??Z|1974|9|36.2
17924|K?YCE??Z|1974|10|32.9
17924|K?YCE??Z|1974|11|23.3
17924|K?YCE??Z|1974|12|19.7
17924|K?YCE??Z|1974|13|42.1
17924|K?YCE??Z|1975|1|18.5
17924|K?YCE??Z|1975|2|19.8
17924|K?YCE??Z|1975|3|26.1
17924|K?YCE??Z|1975|4|32.0
17924|K?YCE??Z|1975|5|31.7
17924|K?YCE??Z|1975|6|36.9
17924|K?YCE??Z|1975|7|40.7
17924|K?YCE??Z|1975|8|37.4
17924|K?YCE??Z|1975|9|38.0
17924|K?YCE??Z|1975|10|34.7
17924|K?YCE??Z|1975|11|26.1
17924|K?YCE??Z|1975|12|21.2
17924|K?YCE??Z|1975|13|40.7
17924|K?YCE??Z|1976|1|19.2
17924|K?YCE??Z|1976|2|21.5
17924|K?YCE??Z|1976|3|25.2
17924|K?YCE??Z|1976|4|27.6
17924|K?YCE??Z|1976|5|32.4
17924|K?YCE??Z|1976|6|36.6
17924|K?YCE??Z|1976|7|38.4
17924|K?YCE??Z|1976|8|37.9
17924|K?YCE??Z|1976|9|36.0
17924|K?YCE??Z|1976|10|34.7
17924|K?YCE??Z|1976|11|28.4
17924|K?YCE??Z|1976|12|21.4
17924|K?YCE??Z|1976|13|38.4
17924|K?YCE??Z|1977|1|20.2
17924|K?YCE??Z|1977|2|25.9
17924|K?YCE??Z|1977|3|28.6
17924|K?YCE??Z|1977|4|29.0
17924|K?YCE??Z|1977|5|36.0
17924|K?YCE??Z|1977|6|37.7
17924|K?YCE??Z|1977|7|43.4
17924|K?YCE??Z|1977|8|42.0
17924|K?YCE??Z|1977|9|37.3
17924|K?YCE??Z|1977|10|31.0
17924|K?YCE??Z|1977|11|27.6
17924|K?YCE??Z|1977|12|21.0
17924|K?YCE??Z|1977|13|43.4
17924|K?YCE??Z|1978|1|18.4
17924|K?YCE??Z|1978|2|21.5
17924|K?YCE??Z|1978|3|25.0
17924|K?YCE??Z|1978|4|26.4
17924|K?YCE??Z|1978|5|33.6
17924|K?YCE??Z|1978|6|40.4
17924|K?YCE??Z|1978|7|43.6
17924|K?YCE??Z|1978|8|39.0
17924|K?YCE??Z|1978|9|35.3
17924|K?YCE??Z|1978|10|34.6
17924|K?YCE??Z|1978|11|25.0
17924|K?YCE??Z|1978|12|20.6
17924|K?YCE??Z|1978|13|43.6
17924|K?YCE??Z|1979|1|20.0
17924|K?YCE??Z|1979|2|25.4
17924|K?YCE??Z|1979|3|26.2
17924|K?YCE??Z|1979|4|32.1
17924|K?YCE??Z|1979|5|34.1
17924|K?YCE??Z|1979|6|42.0
17924|K?YCE??Z|1979|7|42.9
17924|K?YCE??Z|1979|8|40.1
17924|K?YCE??Z|1979|9|42.4
17924|K?YCE??Z|1979|10|35.7
17924|K?YCE??Z|1979|11|26.5
17924|K?YCE??Z|1979|12|22.2
17924|K?YCE??Z|1979|13|42.9
17924|K?YCE??Z|1980|1|20.2
17924|K?YCE??Z|1980|2|22.2
17924|K?YCE??Z|1980|3|26.0
17924|K?YCE??Z|1980|4|25.6
17924|K?YCE??Z|1980|5|38.0
17924|K?YCE??Z|1980|6|40.2
17924|K?YCE??Z|1980|7|42.0
17924|K?YCE??Z|1980|8|41.4
17924|K?YCE??Z|1980|9|35.4
17924|K?YCE??Z|1980|10|35.0
17924|K?YCE??Z|1980|11|27.8
17924|K?YCE??Z|1980|12|22.4
17924|K?YCE??Z|1980|13|42.0
17924|K?YCE??Z|1981|1|17.4
17924|K?YCE??Z|1981|2|20.0
17924|K?YCE??Z|1981|3|26.0
17924|K?YCE??Z|1981|4|32.4
17924|K?YCE??Z|1981|5|37.2
17924|K?YCE??Z|1981|6|43.6
17924|K?YCE??Z|1981|7|41.0
17924|K?YCE??Z|1981|8|41.7
17924|K?YCE??Z|1981|9|36.7
17924|K?YCE??Z|1981|10|36.0
17924|K?YCE??Z|1981|11|29.2
17924|K?YCE??Z|1981|12|20.0
17924|K?YCE??Z|1981|13|43.6
17924|K?YCE??Z|1982|1|20.5
17924|K?YCE??Z|1982|2|20.4
17924|K?YCE??Z|1982|3|22.0
17924|K?YCE??Z|1982|4|28.0
17924|K?YCE??Z|1982|5|34.6
17924|K?YCE??Z|1982|6|42.0
17924|K?YCE??Z|1982|7|38.5
17924|K?YCE??Z|1982|8|38.6
17924|K?YCE??Z|1982|9|39.0
17924|K?YCE??Z|1982|10|31.5
17924|K?YCE??Z|1982|11|26.4
17924|K?YCE??Z|1982|12|21.1
17924|K?YCE??Z|1982|13|42.0
17924|K?YCE??Z|1983|1|17.0
17924|K?YCE??Z|1983|2|21.1
17924|K?YCE??Z|1983|3|26.4
17924|K?YCE??Z|1983|4|30.2
17924|K?YCE??Z|1983|5|33.3
17924|K?YCE??Z|1983|6|35.2
17924|K?YCE??Z|1983|7|41.0
17924|K?YCE??Z|1983|8|40.2
17924|K?YCE??Z|1983|9|35.2
17924|K?YCE??Z|1983|10|31.8
17924|K?YCE??Z|1983|11|26.6
17924|K?YCE??Z|1983|12|21.0
17924|K?YCE??Z|1983|13|41.0
17924|K?YCE??Z|1984|1|19.0
17924|K?YCE??Z|1984|2|21.4
17924|K?YCE??Z|1984|3|22.7
17924|K?YCE??Z|1984|4|24.8
17924|K?YCE??Z|1984|5|34.2
17924|K?YCE??Z|1984|6|36.0
17924|K?YCE??Z|1984|7|42.1
17924|K?YCE??Z|1984|8|39.2
17924|K?YCE??Z|1984|9|36.6
17924|K?YCE??Z|1984|10|36.7
17924|K?YCE??Z|1984|11|24.2
17924|K?YCE??Z|1984|12|20.0
17924|K?YCE??Z|1984|13|42.1
17924|K?YCE??Z|1985|1|19.2
17924|K?YCE??Z|1985|2|19.0
17924|K?YCE??Z|1985|3|23.0
17924|K?YCE??Z|1985|4|27.0
17924|K?YCE??Z|1985|5|35.4
17924|K?YCE??Z|1985|6|37.2
17924|K?YCE??Z|1985|7|40.3
17924|K?YCE??Z|1985|8|40.7
17924|K?YCE??Z|1985|9|37.8
17924|K?YCE??Z|1985|10|31.0
17924|K?YCE??Z|1985|11|24.6
17924|K?YCE??Z|1985|12|23.0
17924|K?YCE??Z|1985|13|40.7
17924|K?YCE??Z|1986|1|19.1
17924|K?YCE??Z|1986|2|19.4
17924|K?YCE??Z|1986|3|24.5
17924|K?YCE??Z|1986|4|29.8
17924|K?YCE??Z|1986|5|33.2
17924|K?YCE??Z|1986|6|36.2
17924|K?YCE??Z|1986|7|44.0
17924|K?YCE??Z|1986|8|38.8
17924|K?YCE??Z|1986|9|37.4
17924|K?YCE??Z|1986|10|31.8
17924|K?YCE??Z|1986|11|24.0
17924|K?YCE??Z|1986|12|21.8
17924|K?YCE??Z|1986|13|44.0
17924|K?YCE??Z|1987|1|22.4
17924|K?YCE??Z|1987|2|20.0
17924|K?YCE??Z|1987|3|22.2
17924|K?YCE??Z|1987|4|24.2
17924|K?YCE??Z|1987|5|31.4
17924|K?YCE??Z|1987|6|40.4
17924|K?YCE??Z|1987|7|42.7
17924|K?YCE??Z|1987|8|42.5
17924|K?YCE??Z|1987|9|38.2
17924|K?YCE??Z|1987|10|33.2
17924|K?YCE??Z|1987|11|25.6
17924|K?YCE??Z|1987|12|21.6
17924|K?YCE??Z|1987|13|42.7
17924|K?YCE??Z|1988|1|20.6
17924|K?YCE??Z|1988|2|20.8
17924|K?YCE??Z|1988|3|19.1
17924|K?YCE??Z|1988|4|27.8
17924|K?YCE??Z|1988|5|34.0
17924|K?YCE??Z|1988|6|38.9
17924|K?YCE??Z|1988|7|45.2
17924|K?YCE??Z|1988|8|40.7
17924|K?YCE??Z|1988|9|39.2
17924|K?YCE??Z|1988|10|34.8
17924|K?YCE??Z|1988|11|21.8
17924|K?YCE??Z|1988|12|20.5
17924|K?YCE??Z|1988|13|45.2
17924|K?YCE??Z|1989|1|21.2
17924|K?YCE??Z|1989|2|23.2
17924|K?YCE??Z|1989|3|24.4
17924|K?YCE??Z|1989|4|31.0
17924|K?YCE??Z|1989|5|36.4
17924|K?YCE??Z|1989|6|36.0
17924|K?YCE??Z|1989|7|40.2
17924|K?YCE??Z|1989|8|39.9
17924|K?YCE??Z|1989|9|37.0
17924|K?YCE??Z|1989|10|28.2
17924|K?YCE??Z|1989|11|25.6
17924|K?YCE??Z|1989|12|21.4
17924|K?YCE??Z|1989|13|40.2
17924|K?YCE??Z|1990|1|21.0
17924|K?YCE??Z|1990|2|20.8
17924|K?YCE??Z|1990|3|24.4
17924|K?YCE??Z|1990|4|28.8
17924|K?YCE??Z|1990|5|38.6
17924|K?YCE??Z|1990|6|41.6
17924|K?YCE??Z|1990|7|39.4
17924|K?YCE??Z|1990|8|37.8
17924|K?YCE??Z|1990|9|36.4
17924|K?YCE??Z|1990|10|34.2
17924|K?YCE??Z|1990|11|28.0
17924|K?YCE??Z|1990|12|21.2
17924|K?YCE??Z|1990|13|41.6
17924|K?YCE??Z|1991|1|19.8
17924|K?YCE??Z|1991|2|20.0
17924|K?YCE??Z|1991|3|27.6
17924|K?YCE??Z|1991|4|27.2
17924|K?YCE??Z|1991|5|28.0
17924|K?YCE??Z|1991|6|39.7
17924|K?YCE??Z|1991|7|39.3
17924|K?YCE??Z|1991|8|40.0
17924|K?YCE??Z|1991|9|40.4
17924|K?YCE??Z|1991|10|40.2
17924|K?YCE??Z|1991|11|23.4
17924|K?YCE??Z|1991|12|18.9
17924|K?YCE??Z|1991|13|40.4
17924|K?YCE??Z|1992|1|18.8
17924|K?YCE??Z|1992|2|20.0
17924|K?YCE??Z|1992|3|21.4
17924|K?YCE??Z|1992|4|27.8
17924|K?YCE??Z|1992|5|30.6
17924|K?YCE??Z|1992|6|37.0
17924|K?YCE??Z|1992|7|41.2
17924|K?YCE??Z|1992|8|38.4
17924|K?YCE??Z|1992|9|37.4
17924|K?YCE??Z|1992|10|35.6
17924|K?YCE??Z|1992|11|32.4
17924|K?YCE??Z|1992|12|19.8
17924|K?YCE??Z|1992|13|41.2
17924|K?YCE??Z|1993|1|21.6
17924|K?YCE??Z|1993|2|22.8
17924|K?YCE??Z|1993|3|23.4
17924|K?YCE??Z|1993|4|26.0
17924|K?YCE??Z|1993|5|34.4
17924|K?YCE??Z|1993|6|39.4
17924|K?YCE??Z|1993|7|41.0
17924|K?YCE??Z|1993|8|42.2
17924|K?YCE??Z|1993|9|37.8
17924|K?YCE??Z|1993|10|37.0
17924|K?YCE??Z|1993|11|28.2
17924|K?YCE??Z|1993|12|22.0
17924|K?YCE??Z|1993|13|42.2
17924|K?YCE??Z|1994|1|20.0
17924|K?YCE??Z|1994|2|21.2
17924|K?YCE??Z|1994|3|24.6
17924|K?YCE??Z|1994|4|29.4
17924|K?YCE??Z|1994|5|34.8
17924|K?YCE??Z|1994|6|38.8
17924|K?YCE??Z|1994|7|39.6
17924|K?YCE??Z|1994|8|42.6
17924|K?YCE??Z|1994|9|38.2
17924|K?YCE??Z|1994|10|35.0
17924|K?YCE??Z|1994|11|30.0
17924|K?YCE??Z|1994|12|20.4
17924|K?YCE??Z|1994|13|42.6
17924|K?YCE??Z|1995|1|20.4
17924|K?YCE??Z|1995|2|22.6
17924|K?YCE??Z|1995|3|24.4
17924|K?YCE??Z|1995|4|27.4
17924|K?YCE??Z|1995|5|34.0
17924|K?YCE??Z|1995|6|42.4
17924|K?YCE??Z|1995|7|41.2
17924|K?YCE??Z|1995|8|40.9
17924|K?YCE??Z|1995|9|37.6
17924|K?YCE??Z|1995|10|30.6
17924|K?YCE??Z|1995|11|23.6
17924|K?YCE??Z|1995|12|20.8
17924|K?YCE??Z|1995|13|42.4
17924|K?YCE??Z|1996|1|18.2
17924|K?YCE??Z|1996|2|19.8
17924|K?YCE??Z|1996|3|22.7
