Istasyon_No|Istasyon_Adi|YIL|AY|MAKSIMUM_NEM
17860|NAZ?LL?|1989|13|99.0
17860|NAZ?LL?|1990|1|98.0
17860|NAZ?LL?|1990|2|98.0
17860|NAZ?LL?|1990|3|98.0
17860|NAZ?LL?|1990|4|99.0
17860|NAZ?LL?|1990|5|94.0
17860|NAZ?LL?|1990|6|91.0
17860|NAZ?LL?|1990|7|93.0
17860|NAZ?LL?|1990|8|98.0
17860|NAZ?LL?|1990|9|98.0
17860|NAZ?LL?|1990|10|98.0
17860|NAZ?LL?|1990|11|98.0
17860|NAZ?LL?|1990|12|97.0
17860|NAZ?LL?|1990|13|99.0
17860|NAZ?LL?|1991|1|97.0
17860|NAZ?LL?|1991|2|98.0
17860|NAZ?LL?|1991|3|98.0
17860|NAZ?LL?|1991|4|97.0
17860|NAZ?LL?|1991|5|97.0
17860|NAZ?LL?|1991|6|87.0
17860|NAZ?LL?|1991|7|87.0
17860|NAZ?LL?|1991|8|91.0
17860|NAZ?LL?|1991|9|96.0
17860|NAZ?LL?|1991|10|97.0
17860|NAZ?LL?|1991|11|97.0
17860|NAZ?LL?|1991|12|97.0
17860|NAZ?LL?|1991|13|98.0
17860|NAZ?LL?|1992|1|96.0
17860|NAZ?LL?|1992|2|95.0
17860|NAZ?LL?|1992|3|97.0
17860|NAZ?LL?|1992|4|96.0
17860|NAZ?LL?|1992|5|94.0
17860|NAZ?LL?|1992|6|93.0
17860|NAZ?LL?|1992|7|88.0
17860|NAZ?LL?|1992|8|93.0
17860|NAZ?LL?|1992|9|95.0
17860|NAZ?LL?|1992|10|97.0
17860|NAZ?LL?|1992|11|97.0
17860|NAZ?LL?|1992|12|97.0
17860|NAZ?LL?|1992|13|97.0
17860|NAZ?LL?|1993|1|96.0
17860|NAZ?LL?|1993|2|95.0
17860|NAZ?LL?|1993|3|96.0
17860|NAZ?LL?|1993|4|97.0
17860|NAZ?LL?|1993|5|97.0
17860|NAZ?LL?|1993|6|96.0
17860|NAZ?LL?|1993|7|81.0
17860|NAZ?LL?|1993|8|95.0
17860|NAZ?LL?|1993|9|96.0
17860|NAZ?LL?|1993|10|96.0
17860|NAZ?LL?|1993|11|97.0
17860|NAZ?LL?|1993|12|96.0
17860|NAZ?LL?|1993|13|97.0
17860|NAZ?LL?|1994|1|97.0
17860|NAZ?LL?|1994|2|95.0
17860|NAZ?LL?|1994|3|96.0
17860|NAZ?LL?|1994|4|96.0
17860|NAZ?LL?|1994|5|99.0
17860|NAZ?LL?|1994|6|93.0
17860|NAZ?LL?|1994|7|96.0
17860|NAZ?LL?|1994|8|93.0
17860|NAZ?LL?|1994|9|96.0
17860|NAZ?LL?|1994|10|98.0
17860|NAZ?LL?|1994|11|96.0
17860|NAZ?LL?|1994|12|98.0
17860|NAZ?LL?|1994|13|99.0
17860|NAZ?LL?|1995|1|97.0
17860|NAZ?LL?|1995|2|97.0
17860|NAZ?LL?|1995|3|98.0
17860|NAZ?LL?|1995|4|98.0
17860|NAZ?LL?|1995|5|95.0
17860|NAZ?LL?|1995|6|85.0
17860|NAZ?LL?|1995|7|88.0
17860|NAZ?LL?|1995|8|95.0
17860|NAZ?LL?|1995|9|98.0
17860|NAZ?LL?|1995|10|97.0
17860|NAZ?LL?|1995|11|98.0
17860|NAZ?LL?|1995|12|98.0
17860|NAZ?LL?|1995|13|98.0
17860|NAZ?LL?|1996|1|97.0
17860|NAZ?LL?|1996|2|97.0
17860|NAZ?LL?|1996|3|97.0
17860|NAZ?LL?|1996|4|96.0
17860|NAZ?LL?|1996|5|95.0
17860|NAZ?LL?|1996|6|91.0
17860|NAZ?LL?|1996|7|85.0
17860|NAZ?LL?|1996|8|92.0
17860|NAZ?LL?|1996|9|97.0
17860|NAZ?LL?|1996|10|97.0
17860|NAZ?LL?|1996|11|96.0
17860|NAZ?LL?|1996|12|96.0
17860|NAZ?LL?|1996|13|97.0
17860|NAZ?LL?|1997|1|96.0
17860|NAZ?LL?|1997|2|97.0
17860|NAZ?LL?|1997|3|96.0
17860|NAZ?LL?|1997|4|97.0
17860|NAZ?LL?|1997|5|95.0
17860|NAZ?LL?|1997|6|91.0
17860|NAZ?LL?|1997|7|90.0
17860|NAZ?LL?|1997|8|96.0
17860|NAZ?LL?|1997|9|96.0
17860|NAZ?LL?|1997|10|97.0
17860|NAZ?LL?|1997|11|96.0
17860|NAZ?LL?|1997|12|97.0
17860|NAZ?LL?|1997|13|97.0
17860|NAZ?LL?|1998|1|97.0
17860|NAZ?LL?|1998|2|96.0
17860|NAZ?LL?|1998|3|97.0
17860|NAZ?LL?|1998|4|96.0
17860|NAZ?LL?|1998|5|96.0
17860|NAZ?LL?|1998|6|83.0
17860|NAZ?LL?|1998|7|82.0
17860|NAZ?LL?|1998|8|93.0
17860|NAZ?LL?|1998|9|96.0
17860|NAZ?LL?|1998|10|96.0
17860|NAZ?LL?|1998|11|97.0
17860|NAZ?LL?|1998|12|97.0
17860|NAZ?LL?|1998|13|97.0
17860|NAZ?LL?|1999|1|97.0
17860|NAZ?LL?|1999|2|97.0
17860|NAZ?LL?|1999|3|98.0
17860|NAZ?LL?|1999|4|96.0
17860|NAZ?LL?|1999|5|85.0
17860|NAZ?LL?|1999|6|74.0
17860|NAZ?LL?|1999|7|95.0
17860|NAZ?LL?|1999|8|94.0
17860|NAZ?LL?|1999|9|96.0
17860|NAZ?LL?|1999|10|98.0
17860|NAZ?LL?|1999|11|98.0
17860|NAZ?LL?|1999|12|98.0
17860|NAZ?LL?|1999|13|98.0
17860|NAZ?LL?|2000|1|97.0
17860|NAZ?LL?|2000|2|99.0
17860|NAZ?LL?|2000|3|98.0
17860|NAZ?LL?|2000|4|98.0
17860|NAZ?LL?|2000|5|96.0
17860|NAZ?LL?|2000|6|96.0
17860|NAZ?LL?|2000|7|83.0
17860|NAZ?LL?|2000|8|95.0
17860|NAZ?LL?|2000|9|97.0
17860|NAZ?LL?|2000|10|98.0
17860|NAZ?LL?|2000|11|99.0
17860|NAZ?LL?|2000|12|98.0
17860|NAZ?LL?|2000|13|99.0
17860|NAZ?LL?|2001|1|98.0
17860|NAZ?LL?|2001|2|97.0
17860|NAZ?LL?|2001|3|96.0
17860|NAZ?LL?|2001|4|98.0
17860|NAZ?LL?|2001|5|96.0
17860|NAZ?LL?|2001|6|80.0
17860|NAZ?LL?|2001|7|82.0
17860|NAZ?LL?|2001|8|96.0
17860|NAZ?LL?|2001|9|97.0
17860|NAZ?LL?|2001|10|98.0
17860|NAZ?LL?|2001|11|98.0
17860|NAZ?LL?|2001|12|97.0
17860|NAZ?LL?|2001|13|98.0
17860|NAZ?LL?|2002|1|97.0
17860|NAZ?LL?|2002|2|97.0
17860|NAZ?LL?|2002|3|97.0
17860|NAZ?LL?|2002|4|96.0
17860|NAZ?LL?|2002|5|96.0
17860|NAZ?LL?|2002|6|76.0
17860|NAZ?LL?|2002|7|96.0
17860|NAZ?LL?|2002|8|94.0
17860|NAZ?LL?|2002|9|97.0
17860|NAZ?LL?|2002|10|97.0
17860|NAZ?LL?|2002|11|99.0
17860|NAZ?LL?|2002|12|97.0
17860|NAZ?LL?|2002|13|99.0
17860|NAZ?LL?|2003|1|96.0
17860|NAZ?LL?|2003|2|96.0
17860|NAZ?LL?|2003|3|99.0
17860|NAZ?LL?|2003|4|96.0
17860|NAZ?LL?|2003|5|92.0
17860|NAZ?LL?|2003|6|89.0
17860|NAZ?LL?|2003|7|86.0
17860|NAZ?LL?|2003|8|92.0
17860|NAZ?LL?|2003|9|97.0
17860|NAZ?LL?|2003|10|98.0
17860|NAZ?LL?|2003|11|97.0
17860|NAZ?LL?|2003|12|96.0
17860|NAZ?LL?|2003|13|99.0
17860|NAZ?LL?|2004|1|97.0
17860|NAZ?LL?|2004|2|97.0
17860|NAZ?LL?|2004|3|96.0
17860|NAZ?LL?|2004|4|97.0
17860|NAZ?LL?|2004|5|96.0
17860|NAZ?LL?|2004|6|89.0
17860|NAZ?LL?|2004|7|83.0
17860|NAZ?LL?|2004|8|96.0
17860|NAZ?LL?|2004|9|97.0
17860|NAZ?LL?|2004|10|95.0
17860|NAZ?LL?|2004|11|96.0
17860|NAZ?LL?|2004|12|96.0
17860|NAZ?LL?|2004|13|97.0
17860|NAZ?LL?|2005|1|97.0
17860|NAZ?LL?|2005|2|96.0
17860|NAZ?LL?|2005|3|99.0
17860|NAZ?LL?|2005|4|98.0
17860|NAZ?LL?|2005|5|97.0
17860|NAZ?LL?|2005|6|94.0
17860|NAZ?LL?|2005|7|93.0
17860|NAZ?LL?|2005|8|86.0
17860|NAZ?LL?|2005|9|97.0
17860|NAZ?LL?|2005|10|97.0
17860|NAZ?LL?|2005|11|98.0
17860|NAZ?LL?|2005|12|96.0
17860|NAZ?LL?|2005|13|99.0
17860|NAZ?LL?|2006|1|100.0
17860|NAZ?LL?|2006|2|100.0
17860|NAZ?LL?|2006|3|99.0
17860|NAZ?LL?|2006|4|100.0
17860|NAZ?LL?|2006|5|100.0
17860|NAZ?LL?|2006|6|97.0
17860|NAZ?LL?|2006|7|84.0
17860|NAZ?LL?|2006|8|79.0
17860|NAZ?LL?|2006|9|100.0
17860|NAZ?LL?|2006|10|100.0
17860|NAZ?LL?|2006|11|100.0
17860|NAZ?LL?|2006|12|100.0
17860|NAZ?LL?|2006|13|100.0
17860|NAZ?LL?|2007|1|100.0
17860|NAZ?LL?|2007|2|100.0
17860|NAZ?LL?|2007|3|99.0
17860|NAZ?LL?|2007|4|100.0
17860|NAZ?LL?|2007|5|98.0
17860|NAZ?LL?|2007|6|96.0
17860|NAZ?LL?|2007|7|69.0
17860|NAZ?LL?|2007|8|79.0
17860|NAZ?LL?|2007|9|81.0
17860|NAZ?LL?|2007|10|100.0
17860|NAZ?LL?|2007|11|100.0
17860|NAZ?LL?|2007|12|100.0
17860|NAZ?LL?|2007|13|100.0
17860|NAZ?LL?|2008|1|100.0
17860|NAZ?LL?|2008|2|100.0
17860|NAZ?LL?|2008|3|100.0
17860|NAZ?LL?|2008|4|100.0
17860|NAZ?LL?|2008|5|98.0
17860|NAZ?LL?|2008|6|84.0
17860|NAZ?LL?|2008|7|80.0
17860|NAZ?LL?|2008|8|95.0
17860|NAZ?LL?|2008|9|100.0
17860|NAZ?LL?|2008|10|100.0
17860|NAZ?LL?|2008|11|100.0
17860|NAZ?LL?|2008|12|100.0
17860|NAZ?LL?|2008|13|100.0
17860|NAZ?LL?|2009|1|99.0
17860|NAZ?LL?|2009|2|99.0
17860|NAZ?LL?|2009|3|99.0
17860|NAZ?LL?|2009|4|99.0
17860|NAZ?LL?|2009|5|99.0
17860|NAZ?LL?|2009|6|81.0
17860|NAZ?LL?|2009|7|79.0
17860|NAZ?LL?|2009|8|85.0
17860|NAZ?LL?|2009|9|100.0
17860|NAZ?LL?|2009|10|99.0
17860|NAZ?LL?|2009|11|100.0
17860|NAZ?LL?|2009|12|99.0
17860|NAZ?LL?|2009|13|100.0
17860|NAZ?LL?|2010|1|99.0
17860|NAZ?LL?|2010|2|99.0
17860|NAZ?LL?|2010|3|99.0
17860|NAZ?LL?|2010|4|99.0
17860|NAZ?LL?|2010|5|99.0
17860|NAZ?LL?|2010|6|100.0
17860|NAZ?LL?|2010|7|85.0
17860|NAZ?LL?|2010|8|86.0
17860|NAZ?LL?|2010|9|94.0
17860|NAZ?LL?|2010|10|100.0
17860|NAZ?LL?|2010|11|100.0
17860|NAZ?LL?|2010|12|100.0
17860|NAZ?LL?|2010|13|100.0
17860|NAZ?LL?|2011|1|100.0
17860|NAZ?LL?|2011|2|100.0
17860|NAZ?LL?|2011|3|100.0
17860|NAZ?LL?|2011|4|100.0
17860|NAZ?LL?|2011|5|99.0
17860|NAZ?LL?|2011|6|92.0
17860|NAZ?LL?|2011|7|83.0
17860|NAZ?LL?|2011|8|98.0
17860|NAZ?LL?|2011|9|100.0
17860|NAZ?LL?|2011|10|100.0
17860|NAZ?LL?|2011|11|95.0
17860|NAZ?LL?|2011|12|100.0
17860|NAZ?LL?|2011|13|100.0
17860|NAZ?LL?|2012|1|100.0
17860|NAZ?LL?|2012|2|100.0
17860|NAZ?LL?|2012|3|99.0
17860|NAZ?LL?|2012|4|100.0
17860|NAZ?LL?|2012|5|99.0
17860|NAZ?LL?|2012|6|98.0
17860|NAZ?LL?|2012|7|86.0
17860|NAZ?LL?|2012|8|78.0
17860|NAZ?LL?|2012|9|91.0
17860|NAZ?LL?|2012|10|99.0
17860|NAZ?LL?|2012|11|100.0
17860|NAZ?LL?|2012|12|100.0
17860|NAZ?LL?|2012|13|100.0
17860|NAZ?LL?|2013|1|100.0
17860|NAZ?LL?|2013|2|100.0
17860|NAZ?LL?|2013|3|100.0
17860|NAZ?LL?|2013|4|100.0
17860|NAZ?LL?|2013|5|100.0
17860|NAZ?LL?|2013|6|96.0
17860|NAZ?LL?|2013|7|97.0
17860|NAZ?LL?|2013|8|82.0
17860|NAZ?LL?|2013|9|98.0
17860|NAZ?LL?|2013|10|100.0
17860|NAZ?LL?|2013|11|100.0
17860|NAZ?LL?|2013|12|99.0
17860|NAZ?LL?|2013|13|100.0
17860|NAZ?LL?|2014|1|100.0
17860|NAZ?LL?|2014|2|100.0
17860|NAZ?LL?|2014|3|100.0
17860|NAZ?LL?|2014|4|100.0
17860|NAZ?LL?|2014|5|100.0
17860|NAZ?LL?|2014|6|100.0
17860|NAZ?LL?|2014|7|92.0
17860|NAZ?LL?|2014|8|88.0
17860|NAZ?LL?|2014|9|100.0
17860|NAZ?LL?|2014|10|100.0
17860|NAZ?LL?|2014|11|99.0
17860|NAZ?LL?|2014|12|99.0
17860|NAZ?LL?|2014|13|100.0
17860|NAZ?LL?|2015|1|99.0
17860|NAZ?LL?|2015|2|99.0
17860|NAZ?LL?|2015|3|99.0
17860|NAZ?LL?|2015|4|98.0
17860|NAZ?LL?|2015|5|99.0
17860|NAZ?LL?|2015|6|98.0
17860|NAZ?LL?|2015|7|90.0
17860|NAZ?LL?|2015|8|96.0
17860|NAZ?LL?|2015|9|98.0
17860|NAZ?LL?|2015|10|99.0
17860|NAZ?LL?|2015|11|99.0
17860|NAZ?LL?|2015|12|95.0
17860|NAZ?LL?|2015|13|99.0
17860|NAZ?LL?|2016|1|99.0
17860|NAZ?LL?|2016|2|98.0
17860|NAZ?LL?|2016|3|98.0
17860|NAZ?LL?|2016|4|97.0
17860|NAZ?LL?|2016|5|97.0
17860|NAZ?LL?|2016|6|93.0
17860|NAZ?LL?|2016|7|83.0
17860|NAZ?LL?|2016|8|94.0
17860|NAZ?LL?|2016|9|97.0
17860|NAZ?LL?|2016|10|92.0
17860|NAZ?LL?|2016|11|97.0
17860|NAZ?LL?|2016|12|98.0
17860|NAZ?LL?|2016|13|99.0
17860|NAZ?LL?|2017|1|98.0
17860|NAZ?LL?|2017|2|99.0
17860|NAZ?LL?|2017|3|98.0
17860|NAZ?LL?|2017|4|98.0
17860|NAZ?LL?|2017|5|98.0
17860|NAZ?LL?|2017|6|98.0
17860|NAZ?LL?|2017|7|85.0
17860|NAZ?LL?|2017|8|96.0
17860|NAZ?LL?|2017|9|89.0
17860|NAZ?LL?|2017|10|98.0
17860|NAZ?LL?|2017|11|98.0
17860|NAZ?LL?|2017|12|98.0
17860|NAZ?LL?|2017|13|99.0
17860|NAZ?LL?|2018|1|98.0
17860|NAZ?LL?|2018|2|98.0
17860|NAZ?LL?|2018|3|98.0
17860|NAZ?LL?|2018|4|96.0
17860|NAZ?LL?|2018|5|96.0
17860|NAZ?LL?|2018|6|98.0
17860|NAZ?LL?|2018|7|90.0
17860|NAZ?LL?|2018|8|95.0
17860|NAZ?LL?|2018|9|95.0
17860|NAZ?LL?|2018|10|98.0
17860|NAZ?LL?|2018|11|98.0
17860|NAZ?LL?|2018|12|99.0
17860|NAZ?LL?|2018|13|99.0
17860|NAZ?LL?|2019|1|98.0
17860|NAZ?LL?|2019|2|98.0
17860|NAZ?LL?|2019|3|97.0
17860|NAZ?LL?|2019|4|98.0
17860|NAZ?LL?|2019|5|98.0
17860|NAZ?LL?|2019|6|98.0
17860|NAZ?LL?|2019|7|98.0
17860|NAZ?LL?|2019|8|83.0
17860|NAZ?LL?|2019|9|98.0
17860|NAZ?LL?|2019|10|99.0
17860|NAZ?LL?|2019|11|99.0
17860|NAZ?LL?|2019|12|99.0
17860|NAZ?LL?|2019|13|99.0
17860|NAZ?LL?|2020|1|99.0
17860|NAZ?LL?|2020|2|99.0
17860|NAZ?LL?|2020|3|99.0
17860|NAZ?LL?|2020|4|99.0
17860|NAZ?LL?|2020|5|99.0
17860|NAZ?LL?|2020|6|95.0
17860|NAZ?LL?|2020|7|99.0
17860|NAZ?LL?|2020|8|93.0
17860|NAZ?LL?|2020|9|95.0
17860|NAZ?LL?|2020|10|99.0
17860|NAZ?LL?|2020|11|97.0
17860|NAZ?LL?|2020|12|100.0
17860|NAZ?LL?|2020|13|100.0
17860|NAZ?LL?|2021|1|100.0
17860|NAZ?LL?|2021|2|99.0
17860|NAZ?LL?|2021|3|99.0
17860|NAZ?LL?|2021|4|98.0
17860|NAZ?LL?|2021|5|85.0
17860|NAZ?LL?|2021|6|97.0
17862|D?NAR|1964|2|97.0
17862|D?NAR|1964|3|97.0
17862|D?NAR|1964|4|97.0
17862|D?NAR|1964|5|98.0
17862|D?NAR|1964|6|98.0
17862|D?NAR|1964|7|82.0
17862|D?NAR|1964|8|90.0
17862|D?NAR|1964|9|98.0
17862|D?NAR|1964|10|98.0
17862|D?NAR|1964|11|97.0
17862|D?NAR|1964|12|98.0
17862|D?NAR|1964|13|98.0
17862|D?NAR|1965|1|97.0
17862|D?NAR|1965|2|97.0
17862|D?NAR|1965|3|97.0
17862|D?NAR|1965|4|97.0
17862|D?NAR|1965|5|96.0
17862|D?NAR|1965|6|92.0
17862|D?NAR|1965|7|97.0
17862|D?NAR|1965|8|88.0
17862|D?NAR|1965|9|92.0
17862|D?NAR|1965|10|96.0
17862|D?NAR|1965|11|98.0
17862|D?NAR|1965|12|97.0
17862|D?NAR|1965|13|98.0
17862|D?NAR|1966|1|97.0
17862|D?NAR|1966|2|96.0
17862|D?NAR|1966|3|96.0
17862|D?NAR|1966|4|97.0
17862|D?NAR|1966|5|92.0
17862|D?NAR|1966|6|88.0
17862|D?NAR|1966|7|92.0
17862|D?NAR|1966|8|83.0
17862|D?NAR|1966|9|94.0
17862|D?NAR|1966|10|95.0
17862|D?NAR|1966|11|94.0
17862|D?NAR|1966|12|97.0
17862|D?NAR|1966|13|97.0
17862|D?NAR|1967|1|97.0
17862|D?NAR|1967|2|97.0
17862|D?NAR|1967|3|94.0
17862|D?NAR|1967|4|98.0
17862|D?NAR|1967|5|95.0
17862|D?NAR|1967|6|93.0
17862|D?NAR|1967|7|85.0
17862|D?NAR|1967|8|76.0
17862|D?NAR|1967|9|94.0
17862|D?NAR|1967|10|98.0
17862|D?NAR|1967|11|97.0
17862|D?NAR|1967|12|97.0
17862|D?NAR|1967|13|98.0
17862|D?NAR|1968|1|95.0
17862|D?NAR|1968|2|95.0
17862|D?NAR|1968|3|95.0
17862|D?NAR|1968|4|95.0
17862|D?NAR|1968|5|92.0
17862|D?NAR|1968|6|94.0
17862|D?NAR|1968|7|74.0
17862|D?NAR|1968|8|92.0
17862|D?NAR|1968|9|96.0
17862|D?NAR|1968|10|98.0
17862|D?NAR|1968|11|97.0
17862|D?NAR|1968|12|98.0
17862|D?NAR|1968|13|98.0
17862|D?NAR|1969|1|97.0
17862|D?NAR|1969|2|97.0
17862|D?NAR|1969|3|97.0
17862|D?NAR|1969|4|95.0
17862|D?NAR|1969|5|94.0
17862|D?NAR|1969|6|94.0
17862|D?NAR|1969|7|87.0
17862|D?NAR|1969|8|86.0
17862|D?NAR|1969|9|89.0
17862|D?NAR|1969|10|97.0
17862|D?NAR|1969|11|96.0
17862|D?NAR|1969|12|97.0
17862|D?NAR|1969|13|97.0
17862|D?NAR|1970|1|97.0
17862|D?NAR|1970|2|98.0
17862|D?NAR|1970|3|97.0
17862|D?NAR|1970|4|95.0
17862|D?NAR|1970|5|89.0
17862|D?NAR|1970|6|92.0
17862|D?NAR|1970|7|81.0
17862|D?NAR|1970|8|77.0
17862|D?NAR|1970|9|98.0
17862|D?NAR|1970|10|98.0
17862|D?NAR|1970|11|97.0
17862|D?NAR|1970|12|95.0
17862|D?NAR|1970|13|98.0
17862|D?NAR|1971|1|98.0
17862|D?NAR|1971|2|94.0
17862|D?NAR|1971|3|97.0
17862|D?NAR|1971|4|97.0
17862|D?NAR|1971|5|97.0
17862|D?NAR|1971|6|96.0
17862|D?NAR|1971|7|96.0
17862|D?NAR|1971|8|92.0
17862|D?NAR|1971|9|96.0
17862|D?NAR|1971|10|96.0
17862|D?NAR|1971|11|97.0
17862|D?NAR|1971|12|94.0
17862|D?NAR|1971|13|98.0
17862|D?NAR|1972|1|96.0
17862|D?NAR|1972|2|94.0
17862|D?NAR|1972|3|95.0
17862|D?NAR|1972|4|95.0
17862|D?NAR|1972|5|93.0
17862|D?NAR|1972|6|92.0
17862|D?NAR|1972|7|92.0
17862|D?NAR|1972|8|90.0
17862|D?NAR|1972|9|96.0
17862|D?NAR|1972|10|95.0
17862|D?NAR|1972|11|97.0
17862|D?NAR|1972|12|93.0
17862|D?NAR|1972|13|97.0
17862|D?NAR|1973|1|95.0
17862|D?NAR|1973|2|95.0
17862|D?NAR|1973|3|93.0
17862|D?NAR|1973|4|94.0
17862|D?NAR|1973|5|94.0
17862|D?NAR|1973|6|91.0
17862|D?NAR|1973|7|90.0
17862|D?NAR|1973|8|90.0
17862|D?NAR|1973|9|98.0
17862|D?NAR|1973|10|98.0
17862|D?NAR|1973|11|94.0
17862|D?NAR|1973|12|96.0
17862|D?NAR|1973|13|98.0
17862|D?NAR|1974|1|93.0
17862|D?NAR|1974|2|92.0
17862|D?NAR|1974|3|94.0
17862|D?NAR|1974|4|94.0
17862|D?NAR|1974|5|95.0
17862|D?NAR|1974|6|96.0
17862|D?NAR|1974|7|94.0
17862|D?NAR|1974|8|96.0
17862|D?NAR|1974|9|93.0
17862|D?NAR|1974|10|95.0
17862|D?NAR|1974|11|95.0
17862|D?NAR|1974|12|95.0
17862|D?NAR|1974|13|96.0
17862|D?NAR|1975|1|96.0
17862|D?NAR|1975|2|89.0
17862|D?NAR|1975|3|93.0
17862|D?NAR|1975|4|95.0
17862|D?NAR|1975|5|96.0
17862|D?NAR|1975|6|94.0
17862|D?NAR|1975|7|89.0
17862|D?NAR|1975|8|93.0
17862|D?NAR|1975|9|91.0
17862|D?NAR|1975|10|97.0
17862|D?NAR|1975|11|97.0
17862|D?NAR|1975|12|97.0
17862|D?NAR|1975|13|97.0
17862|D?NAR|1976|1|96.0
17862|D?NAR|1976|2|93.0
17862|D?NAR|1976|3|95.0
17862|D?NAR|1976|4|95.0
17862|D?NAR|1976|5|96.0
17862|D?NAR|1976|6|95.0
17862|D?NAR|1976|7|95.0
17862|D?NAR|1976|8|93.0
17862|D?NAR|1976|9|93.0
17862|D?NAR|1976|10|93.0
17862|D?NAR|1976|11|94.0
17862|D?NAR|1976|12|97.0
17862|D?NAR|1976|13|97.0
17862|D?NAR|1977|1|97.0
17862|D?NAR|1977|2|95.0
17862|D?NAR|1977|3|96.0
17862|D?NAR|1977|4|94.0
17862|D?NAR|1977|5|93.0
17862|D?NAR|1977|6|94.0
17862|D?NAR|1977|7|81.0
17862|D?NAR|1977|8|95.0
17862|D?NAR|1977|9|96.0
17862|D?NAR|1977|10|98.0
17862|D?NAR|1977|11|97.0
17862|D?NAR|1977|12|95.0
17862|D?NAR|1977|13|98.0
17862|D?NAR|1978|1|96.0
17862|D?NAR|1978|2|95.0
17862|D?NAR|1978|3|97.0
17862|D?NAR|1978|4|96.0
17862|D?NAR|1978|5|91.0
17862|D?NAR|1978|6|93.0
17862|D?NAR|1978|7|86.0
17862|D?NAR|1978|8|85.0
17862|D?NAR|1978|9|95.0
17862|D?NAR|1978|10|98.0
17862|D?NAR|1978|11|98.0
17862|D?NAR|1978|12|97.0
17862|D?NAR|1978|13|98.0
17862|D?NAR|1979|1|95.0
17862|D?NAR|1979|2|95.0
17862|D?NAR|1979|3|97.0
17862|D?NAR|1979|4|95.0
17862|D?NAR|1979|5|93.0
17862|D?NAR|1979|6|92.0
17862|D?NAR|1979|7|90.0
17862|D?NAR|1979|8|90.0
17862|D?NAR|1979|9|93.0
17862|D?NAR|1979|10|97.0
17862|D?NAR|1979|11|98.0
17862|D?NAR|1979|12|97.0
17862|D?NAR|1979|13|98.0
17862|D?NAR|1980|1|97.0
17862|D?NAR|1980|2|96.0
17862|D?NAR|1980|3|96.0
17862|D?NAR|1980|4|93.0
17862|D?NAR|1980|5|93.0
17862|D?NAR|1980|6|92.0
17862|D?NAR|1980|7|83.0
17862|D?NAR|1980|8|89.0
17862|D?NAR|1980|9|95.0
17862|D?NAR|1980|10|98.0
17862|D?NAR|1980|11|98.0
17862|D?NAR|1980|12|92.0
17862|D?NAR|1980|13|98.0
17862|D?NAR|1981|1|95.0
17862|D?NAR|1981|2|98.0
17862|D?NAR|1981|3|94.0
17862|D?NAR|1981|4|96.0
17862|D?NAR|1981|5|98.0
17862|D?NAR|1981|6|96.0
17862|D?NAR|1981|7|96.0
17862|D?NAR|1981|8|89.0
17862|D?NAR|1981|9|96.0
17862|D?NAR|1981|10|98.0
17862|D?NAR|1981|11|97.0
17862|D?NAR|1981|12|97.0
17862|D?NAR|1981|13|98.0
17862|D?NAR|1982|1|96.0
17862|D?NAR|1982|2|96.0
17862|D?NAR|1982|3|97.0
17862|D?NAR|1982|4|96.0
17862|D?NAR|1982|5|94.0
17862|D?NAR|1982|6|96.0
17862|D?NAR|1982|7|96.0
17862|D?NAR|1982|8|94.0
17862|D?NAR|1982|9|96.0
17862|D?NAR|1982|10|97.0
17862|D?NAR|1982|11|97.0
17862|D?NAR|1982|12|97.0
17862|D?NAR|1982|13|97.0
17862|D?NAR|1983|1|97.0
17862|D?NAR|1983|2|96.0
17862|D?NAR|1983|3|94.0
17862|D?NAR|1983|4|97.0
17862|D?NAR|1983|5|96.0
17862|D?NAR|1983|6|96.0
17862|D?NAR|1983|7|97.0
17862|D?NAR|1983|8|94.0
17862|D?NAR|1983|9|96.0
17862|D?NAR|1983|10|95.0
17862|D?NAR|1983|11|98.0
17862|D?NAR|1983|12|97.0
17862|D?NAR|1983|13|98.0
17862|D?NAR|1984|1|94.0
17862|D?NAR|1984|2|94.0
17862|D?NAR|1984|3|97.0
17862|D?NAR|1984|4|95.0
17862|D?NAR|1984|5|93.0
17862|D?NAR|1984|6|95.0
17862|D?NAR|1984|7|96.0
17862|D?NAR|1984|8|96.0
17862|D?NAR|1984|9|95.0
17862|D?NAR|1984|10|94.0
17862|D?NAR|1984|11|97.0
17862|D?NAR|1984|12|97.0
17862|D?NAR|1984|13|97.0
17862|D?NAR|1985|1|96.0
17862|D?NAR|1985|2|97.0
17862|D?NAR|1985|3|97.0
17862|D?NAR|1985|4|96.0
17862|D?NAR|1985|5|96.0
17862|D?NAR|1985|6|91.0
17862|D?NAR|1985|7|67.0
17862|D?NAR|1985|8|90.0
17862|D?NAR|1985|9|94.0
17862|D?NAR|1985|10|92.0
17862|D?NAR|1985|11|93.0
17862|D?NAR|1985|12|95.0
17862|D?NAR|1985|13|97.0
17862|D?NAR|1986|1|94.0
17862|D?NAR|1986|2|94.0
17862|D?NAR|1986|3|97.0
17862|D?NAR|1986|4|95.0
17862|D?NAR|1986|5|96.0
17862|D?NAR|1986|6|96.0
17862|D?NAR|1986|7|87.0
17862|D?NAR|1986|8|96.0
17862|D?NAR|1986|9|96.0
17862|D?NAR|1986|10|94.0
17862|D?NAR|1986|11|96.0
17862|D?NAR|1986|12|95.0
