Istasyon_No|Istasyon_Adi|YIL|AY|MINIMUM_SICAKLIK_C
17860|NAZ?LL?|1994|2|-2.0
17860|NAZ?LL?|1994|3|-0.7
17860|NAZ?LL?|1994|4|4.9
17860|NAZ?LL?|1994|5|8.1
17860|NAZ?LL?|1994|6|12.2
17860|NAZ?LL?|1994|7|17.8
17860|NAZ?LL?|1994|8|16.0
17860|NAZ?LL?|1994|9|14.0
17860|NAZ?LL?|1994|10|8.0
17860|NAZ?LL?|1994|11|-2.8
17860|NAZ?LL?|1994|12|-3.1
17860|NAZ?LL?|1994|13|-3.1
17860|NAZ?LL?|1995|1|-1.8
17860|NAZ?LL?|1995|2|-1.7
17860|NAZ?LL?|1995|3|0.2
17860|NAZ?LL?|1995|4|0.9
17860|NAZ?LL?|1995|5|6.4
17860|NAZ?LL?|1995|6|15.8
17860|NAZ?LL?|1995|7|17.0
17860|NAZ?LL?|1995|8|12.7
17860|NAZ?LL?|1995|9|11.3
17860|NAZ?LL?|1995|10|4.2
17860|NAZ?LL?|1995|11|-3.8
17860|NAZ?LL?|1995|12|-0.8
17860|NAZ?LL?|1995|13|-3.8
17860|NAZ?LL?|1996|1|-2.8
17860|NAZ?LL?|1996|2|-1.6
17860|NAZ?LL?|1996|3|0.9
17860|NAZ?LL?|1996|4|2.5
17860|NAZ?LL?|1996|5|10.7
17860|NAZ?LL?|1996|6|14.2
17860|NAZ?LL?|1996|7|16.7
17860|NAZ?LL?|1996|8|15.4
17860|NAZ?LL?|1996|9|9.8
17860|NAZ?LL?|1996|10|1.8
17860|NAZ?LL?|1996|11|1.5
17860|NAZ?LL?|1996|12|1.4
17860|NAZ?LL?|1996|13|-2.8
17860|NAZ?LL?|1997|1|-3.1
17860|NAZ?LL?|1997|2|-5.3
17860|NAZ?LL?|1997|3|-1.1
17860|NAZ?LL?|1997|4|-1.1
17860|NAZ?LL?|1997|5|8.2
17860|NAZ?LL?|1997|6|9.8
17860|NAZ?LL?|1997|7|16.0
17860|NAZ?LL?|1997|8|14.0
17860|NAZ?LL?|1997|9|8.3
17860|NAZ?LL?|1997|10|6.4
17860|NAZ?LL?|1997|11|3.3
17860|NAZ?LL?|1997|12|-3.5
17860|NAZ?LL?|1997|13|-5.3
17860|NAZ?LL?|1998|1|-2.4
17860|NAZ?LL?|1998|2|-0.1
17860|NAZ?LL?|1998|3|-1.5
17860|NAZ?LL?|1998|4|5.6
17860|NAZ?LL?|1998|5|9.7
17860|NAZ?LL?|1998|6|14.2
17860|NAZ?LL?|1998|7|14.2
17860|NAZ?LL?|1998|8|16.7
17860|NAZ?LL?|1998|9|11.9
17860|NAZ?LL?|1998|10|5.3
17860|NAZ?LL?|1998|11|2.0
17860|NAZ?LL?|1998|12|-0.4
17860|NAZ?LL?|1998|13|-2.4
17860|NAZ?LL?|1999|1|-0.2
17860|NAZ?LL?|1999|2|-3.2
17860|NAZ?LL?|1999|3|0.2
17860|NAZ?LL?|1999|4|5.8
17860|NAZ?LL?|1999|5|9.6
17860|NAZ?LL?|1999|6|14.5
17860|NAZ?LL?|1999|7|18.6
17860|NAZ?LL?|1999|8|16.2
17860|NAZ?LL?|1999|9|13.0
17860|NAZ?LL?|1999|10|7.6
17860|NAZ?LL?|1999|11|-1.2
17860|NAZ?LL?|1999|12|-1.6
17860|NAZ?LL?|1999|13|-3.2
17860|NAZ?LL?|2000|1|-4.7
17860|NAZ?LL?|2000|2|-2.0
17860|NAZ?LL?|2000|3|-2.2
17860|NAZ?LL?|2000|4|4.7
17860|NAZ?LL?|2000|5|7.7
17860|NAZ?LL?|2000|6|13.6
17860|NAZ?LL?|2000|7|16.5
17860|NAZ?LL?|2000|8|14.6
17860|NAZ?LL?|2000|9|9.7
17860|NAZ?LL?|2000|10|5.1
17860|NAZ?LL?|2000|11|2.0
17860|NAZ?LL?|2000|12|-1.7
17860|NAZ?LL?|2000|13|-4.7
17860|NAZ?LL?|2001|1|-1.2
17860|NAZ?LL?|2001|2|-3.8
17860|NAZ?LL?|2001|3|5.0
17860|NAZ?LL?|2001|4|4.9
17860|NAZ?LL?|2001|5|6.8
17860|NAZ?LL?|2001|6|11.5
17860|NAZ?LL?|2001|7|18.1
17860|NAZ?LL?|2001|8|18.0
17860|NAZ?LL?|2001|9|11.0
17860|NAZ?LL?|2001|10|3.4
17860|NAZ?LL?|2001|11|-2.5
17860|NAZ?LL?|2001|12|-3.0
17860|NAZ?LL?|2001|13|-3.8
17860|NAZ?LL?|2002|1|-3.6
17860|NAZ?LL?|2002|2|-0.9
17860|NAZ?LL?|2002|3|2.1
17860|NAZ?LL?|2002|4|3.9
17860|NAZ?LL?|2002|5|10.3
17860|NAZ?LL?|2002|6|12.8
17860|NAZ?LL?|2002|7|17.3
17860|NAZ?LL?|2002|8|16.0
17860|NAZ?LL?|2002|9|11.0
17860|NAZ?LL?|2002|10|3.3
17860|NAZ?LL?|2002|11|2.8
17860|NAZ?LL?|2002|12|-4.6
17860|NAZ?LL?|2002|13|-4.6
17860|NAZ?LL?|2003|1|0.2
17860|NAZ?LL?|2003|2|-2.3
17860|NAZ?LL?|2003|3|-1.5
17860|NAZ?LL?|2003|4|0.4
17860|NAZ?LL?|2003|5|10.9
17860|NAZ?LL?|2003|6|13.5
17860|NAZ?LL?|2003|7|17.1
17860|NAZ?LL?|2003|8|17.2
17860|NAZ?LL?|2003|9|12.7
17860|NAZ?LL?|2003|10|3.8
17860|NAZ?LL?|2003|11|2.8
17860|NAZ?LL?|2003|12|-2.3
17860|NAZ?LL?|2003|13|-2.3
17860|NAZ?LL?|2004|1|-5.8
17860|NAZ?LL?|2004|2|-6.8
17860|NAZ?LL?|2004|3|-2.1
17860|NAZ?LL?|2004|4|2.8
17860|NAZ?LL?|2004|5|9.1
17860|NAZ?LL?|2004|6|13.1
17860|NAZ?LL?|2004|7|17.7
17860|NAZ?LL?|2004|8|15.8
17860|NAZ?LL?|2004|9|9.8
17860|NAZ?LL?|2004|10|10.1
17860|NAZ?LL?|2004|11|-2.4
17860|NAZ?LL?|2004|12|-3.9
17860|NAZ?LL?|2004|13|-6.8
17860|NAZ?LL?|2005|1|-2.5
17860|NAZ?LL?|2005|2|-4.0
17860|NAZ?LL?|2005|3|-2.7
17860|NAZ?LL?|2005|4|2.8
17860|NAZ?LL?|2005|5|7.6
17860|NAZ?LL?|2005|6|12.8
17860|NAZ?LL?|2005|7|16.8
17860|NAZ?LL?|2005|8|17.1
17860|NAZ?LL?|2005|9|13.0
17860|NAZ?LL?|2005|10|3.2
17860|NAZ?LL?|2005|11|-2.0
17860|NAZ?LL?|2005|12|-4.8
17860|NAZ?LL?|2005|13|-4.8
17860|NAZ?LL?|2006|1|-3.8
17860|NAZ?LL?|2006|2|-5.2
17860|NAZ?LL?|2006|3|-1.6
17860|NAZ?LL?|2006|4|6.5
17860|NAZ?LL?|2006|5|6.7
17860|NAZ?LL?|2006|6|12.1
17860|NAZ?LL?|2006|7|17.3
17860|NAZ?LL?|2006|8|17.0
17860|NAZ?LL?|2006|9|11.6
17860|NAZ?LL?|2006|10|9.0
17860|NAZ?LL?|2006|11|-2.4
17860|NAZ?LL?|2006|12|-5.3
17860|NAZ?LL?|2006|13|-5.3
17860|NAZ?LL?|2007|1|-3.2
17860|NAZ?LL?|2007|2|-3.3
17860|NAZ?LL?|2007|3|2.7
17860|NAZ?LL?|2007|4|2.5
17860|NAZ?LL?|2007|5|10.0
17860|NAZ?LL?|2007|6|13.3
17860|NAZ?LL?|2007|7|18.3
17860|NAZ?LL?|2007|8|18.1
17860|NAZ?LL?|2007|9|11.7
17860|NAZ?LL?|2007|10|7.5
17860|NAZ?LL?|2007|11|2.2
17860|NAZ?LL?|2007|12|-2.2
17860|NAZ?LL?|2007|13|-3.3
17860|NAZ?LL?|2008|1|-4.2
17860|NAZ?LL?|2008|2|-5.5
17860|NAZ?LL?|2008|3|2.4
17860|NAZ?LL?|2008|4|2.8
17860|NAZ?LL?|2008|5|7.7
17860|NAZ?LL?|2008|6|14.9
17860|NAZ?LL?|2008|7|17.0
17860|NAZ?LL?|2008|8|18.4
17860|NAZ?LL?|2008|9|11.0
17860|NAZ?LL?|2008|10|7.8
17860|NAZ?LL?|2008|11|5.0
17860|NAZ?LL?|2008|12|-2.9
17860|NAZ?LL?|2008|13|-5.5
17860|NAZ?LL?|2009|1|-2.9
17860|NAZ?LL?|2009|2|-0.5
17860|NAZ?LL?|2009|3|-0.1
17860|NAZ?LL?|2009|4|7.1
17860|NAZ?LL?|2009|5|9.3
17860|NAZ?LL?|2009|6|14.9
17860|NAZ?LL?|2009|7|19.3
17860|NAZ?LL?|2009|8|18.0
17860|NAZ?LL?|2009|9|11.4
17860|NAZ?LL?|2009|10|9.7
17860|NAZ?LL?|2009|11|2.7
17860|NAZ?LL?|2009|12|1.8
17860|NAZ?LL?|2009|13|-2.9
17860|NAZ?LL?|2010|1|-3.2
17860|NAZ?LL?|2010|2|-4.1
17860|NAZ?LL?|2010|3|0.5
17860|NAZ?LL?|2010|4|5.8
17860|NAZ?LL?|2010|5|9.6
17860|NAZ?LL?|2010|6|15.1
17860|NAZ?LL?|2010|7|18.8
17860|NAZ?LL?|2010|8|19.0
17860|NAZ?LL?|2010|9|13.1
17860|NAZ?LL?|2010|10|4.2
17860|NAZ?LL?|2010|11|4.3
17860|NAZ?LL?|2010|12|-3.3
17860|NAZ?LL?|2010|13|-4.1
17860|NAZ?LL?|2011|1|-1.5
17860|NAZ?LL?|2011|2|-2.6
17860|NAZ?LL?|2011|3|-2.4
17860|NAZ?LL?|2011|4|2.6
17860|NAZ?LL?|2011|5|7.8
17860|NAZ?LL?|2011|6|13.9
17860|NAZ?LL?|2011|7|15.8
17860|NAZ?LL?|2011|8|16.6
17860|NAZ?LL?|2011|9|14.9
17860|NAZ?LL?|2011|10|3.2
17860|NAZ?LL?|2011|11|-1.6
17860|NAZ?LL?|2011|12|-2.4
17860|NAZ?LL?|2011|13|-2.6
17860|NAZ?LL?|2012|1|-5.2
17860|NAZ?LL?|2012|2|-3.7
17860|NAZ?LL?|2012|3|-1.9
17860|NAZ?LL?|2012|4|5.6
17860|NAZ?LL?|2012|5|11.0
17860|NAZ?LL?|2012|6|12.3
17860|NAZ?LL?|2012|7|19.7
17860|NAZ?LL?|2012|8|17.7
17860|NAZ?LL?|2012|9|11.8
17860|NAZ?LL?|2012|10|10.3
17860|NAZ?LL?|2012|11|2.4
17860|NAZ?LL?|2012|12|-1.5
17860|NAZ?LL?|2012|13|-5.2
17860|NAZ?LL?|2013|1|-4.9
17860|NAZ?LL?|2013|2|0.2
17860|NAZ?LL?|2013|3|0.5
17860|NAZ?LL?|2013|4|6.3
17860|NAZ?LL?|2013|5|10.8
17860|NAZ?LL?|2013|6|13.7
17860|NAZ?LL?|2013|7|17.5
17860|NAZ?LL?|2013|8|18.6
17860|NAZ?LL?|2013|9|11.1
17860|NAZ?LL?|2013|10|5.6
17860|NAZ?LL?|2013|11|1.2
17860|NAZ?LL?|2013|12|-3.4
17860|NAZ?LL?|2013|13|-4.9
17860|NAZ?LL?|2014|1|-0.7
17860|NAZ?LL?|2014|2|-1.2
17860|NAZ?LL?|2014|3|1.8
17860|NAZ?LL?|2014|4|5.1
17860|NAZ?LL?|2014|5|9.7
17860|NAZ?LL?|2014|6|11.7
17860|NAZ?LL?|2014|7|18.7
17860|NAZ?LL?|2014|8|19.1
17860|NAZ?LL?|2014|9|11.9
17860|NAZ?LL?|2014|10|8.0
17860|NAZ?LL?|2014|11|4.3
17860|NAZ?LL?|2014|12|-0.6
17860|NAZ?LL?|2014|13|-1.2
17860|NAZ?LL?|2015|1|-4.6
17860|NAZ?LL?|2015|2|-1.1
17860|NAZ?LL?|2015|3|1.0
17860|NAZ?LL?|2015|4|2.3
17860|NAZ?LL?|2015|5|10.4
17860|NAZ?LL?|2015|6|6.2
17860|NAZ?LL?|2015|7|18.2
17860|NAZ?LL?|2015|8|18.8
17860|NAZ?LL?|2015|9|16.7
17860|NAZ?LL?|2015|10|9.0
17860|NAZ?LL?|2015|11|4.6
17860|NAZ?LL?|2015|12|-0.7
17860|NAZ?LL?|2015|13|-4.6
17860|NAZ?LL?|2016|1|-5.6
17860|NAZ?LL?|2016|2|-0.6
17860|NAZ?LL?|2016|3|1.5
17860|NAZ?LL?|2016|4|6.2
17860|NAZ?LL?|2016|5|9.6
17860|NAZ?LL?|2016|6|15.0
17860|NAZ?LL?|2016|7|20.8
17860|NAZ?LL?|2016|8|19.4
17860|NAZ?LL?|2016|9|11.5
17860|NAZ?LL?|2016|10|8.7
17860|NAZ?LL?|2016|11|1.2
17860|NAZ?LL?|2016|12|-4.0
17860|NAZ?LL?|2016|13|-5.6
17860|NAZ?LL?|2017|1|-3.6
17860|NAZ?LL?|2017|2|-2.4
17860|NAZ?LL?|2017|3|0.8
17860|NAZ?LL?|2017|4|5.0
17860|NAZ?LL?|2017|5|10.3
17860|NAZ?LL?|2017|6|14.0
17860|NAZ?LL?|2017|7|17.7
17860|NAZ?LL?|2017|8|19.6
17860|NAZ?LL?|2017|9|11.7
17860|NAZ?LL?|2017|10|7.6
17860|NAZ?LL?|2017|11|0.1
17860|NAZ?LL?|2017|12|0.0
17860|NAZ?LL?|2017|13|-3.6
17860|NAZ?LL?|2018|1|-1.0
17860|NAZ?LL?|2018|2|2.0
17860|NAZ?LL?|2018|3|2.5
17860|NAZ?LL?|2018|4|7.2
17860|NAZ?LL?|2018|5|11.2
17860|NAZ?LL?|2018|6|15.5
17860|NAZ?LL?|2018|7|18.6
17860|NAZ?LL?|2018|8|19.3
17860|NAZ?LL?|2018|9|15.9
17860|NAZ?LL?|2018|10|4.5
17860|NAZ?LL?|2018|11|4.6
17860|NAZ?LL?|2018|12|-1.2
17860|NAZ?LL?|2018|13|-1.2
17860|NAZ?LL?|2019|1|-4.0
17860|NAZ?LL?|2019|2|2.3
17860|NAZ?LL?|2019|3|-0.5
17860|NAZ?LL?|2019|4|4.6
17860|NAZ?LL?|2019|5|8.4
17860|NAZ?LL?|2019|6|15.2
17860|NAZ?LL?|2019|7|17.0
17860|NAZ?LL?|2019|8|19.5
17860|NAZ?LL?|2019|9|11.4
17860|NAZ?LL?|2019|10|9.7
17860|NAZ?LL?|2019|11|5.7
17860|NAZ?LL?|2019|12|0.0
17860|NAZ?LL?|2019|13|-4.0
17860|NAZ?LL?|2020|1|-1.4
17860|NAZ?LL?|2020|2|-2.7
17860|NAZ?LL?|2020|3|2.4
17860|NAZ?LL?|2020|4|6.9
17860|NAZ?LL?|2020|5|10.6
17860|NAZ?LL?|2020|6|12.1
17860|NAZ?LL?|2020|7|19.5
17860|NAZ?LL?|2020|8|19.3
17860|NAZ?LL?|2020|9|15.5
17860|NAZ?LL?|2020|10|11.5
17860|NAZ?LL?|2020|11|1.7
17860|NAZ?LL?|2020|12|0.9
17860|NAZ?LL?|2020|13|-2.7
17860|NAZ?LL?|2021|1|-2.7
17860|NAZ?LL?|2021|2|-1.9
17860|NAZ?LL?|2021|3|-0.4
17860|NAZ?LL?|2021|4|3.3
17860|NAZ?LL?|2021|5|12.5
17860|NAZ?LL?|2021|6|13.4
17862|D?NAR|1961|3|-3.1
17862|D?NAR|1961|6|11.1
17862|D?NAR|1961|8|18.1
17862|D?NAR|1961|10|7.1
17862|D?NAR|1961|12|-1.4
17862|D?NAR|1961|13|-3.1
17862|D?NAR|1962|4|-1.3
17862|D?NAR|1962|5|10.9
17862|D?NAR|1962|13|-1.3
17862|D?NAR|1964|1|-12.6
17862|D?NAR|1964|2|-11.3
17862|D?NAR|1964|3|-1.8
17862|D?NAR|1964|4|-1.9
17862|D?NAR|1964|5|0.4
17862|D?NAR|1964|6|9.2
17862|D?NAR|1964|7|7.0
17862|D?NAR|1964|8|9.0
17862|D?NAR|1964|9|1.0
17862|D?NAR|1964|10|1.5
17862|D?NAR|1964|11|-7.0
17862|D?NAR|1964|12|-3.5
17862|D?NAR|1964|13|-12.6
17862|D?NAR|1965|1|-9.0
17862|D?NAR|1965|2|-16.6
17862|D?NAR|1965|3|-4.6
17862|D?NAR|1965|4|-4.4
17862|D?NAR|1965|5|0.5
17862|D?NAR|1965|6|8.6
17862|D?NAR|1965|7|8.7
17862|D?NAR|1965|8|7.6
17862|D?NAR|1965|9|3.7
17862|D?NAR|1965|10|-3.5
17862|D?NAR|1965|11|-5.0
17862|D?NAR|1965|12|-5.5
17862|D?NAR|1965|13|-16.6
17862|D?NAR|1966|1|-8.2
17862|D?NAR|1966|2|-4.2
17862|D?NAR|1966|3|-4.6
17862|D?NAR|1966|4|-1.5
17862|D?NAR|1966|5|3.8
17862|D?NAR|1966|6|8.0
17862|D?NAR|1966|7|11.7
17862|D?NAR|1966|8|11.7
17862|D?NAR|1966|9|5.6
17862|D?NAR|1966|10|4.9
17862|D?NAR|1966|11|2.0
17862|D?NAR|1966|12|-8.0
17862|D?NAR|1966|13|-8.2
17862|D?NAR|1967|1|-11.8
17862|D?NAR|1967|2|-8.6
17862|D?NAR|1967|3|-4.6
17862|D?NAR|1967|4|-1.0
17862|D?NAR|1967|5|5.6
17862|D?NAR|1967|6|6.0
17862|D?NAR|1967|7|11.9
17862|D?NAR|1967|8|11.0
17862|D?NAR|1967|9|6.9
17862|D?NAR|1967|10|2.5
17862|D?NAR|1967|11|-5.5
17862|D?NAR|1967|12|-13.5
17862|D?NAR|1967|13|-13.5
17862|D?NAR|1968|1|-14.7
17862|D?NAR|1968|2|-12.6
17862|D?NAR|1968|3|-6.6
17862|D?NAR|1968|4|0.5
17862|D?NAR|1968|5|7.1
17862|D?NAR|1968|6|5.7
17862|D?NAR|1968|7|11.6
17862|D?NAR|1968|8|9.0
17862|D?NAR|1968|9|2.9
17862|D?NAR|1968|10|2.8
17862|D?NAR|1968|11|1.0
17862|D?NAR|1968|12|-5.0
17862|D?NAR|1968|13|-14.7
17862|D?NAR|1969|1|-9.9
17862|D?NAR|1969|2|-9.6
17862|D?NAR|1969|3|-0.6
17862|D?NAR|1969|4|-3.4
17862|D?NAR|1969|5|6.7
17862|D?NAR|1969|6|8.8
17862|D?NAR|1969|7|8.6
17862|D?NAR|1969|8|11.0
17862|D?NAR|1969|9|5.5
17862|D?NAR|1969|10|-2.3
17862|D?NAR|1969|11|-2.8
17862|D?NAR|1969|12|-3.0
17862|D?NAR|1969|13|-9.9
17862|D?NAR|1970|1|-5.6
17862|D?NAR|1970|2|-6.1
17862|D?NAR|1970|3|-4.0
17862|D?NAR|1970|4|-2.0
17862|D?NAR|1970|5|2.0
17862|D?NAR|1970|6|6.6
17862|D?NAR|1970|7|9.0
17862|D?NAR|1970|8|6.6
17862|D?NAR|1970|9|3.4
17862|D?NAR|1970|10|-0.3
17862|D?NAR|1970|11|-1.7
17862|D?NAR|1970|12|-11.9
17862|D?NAR|1970|13|-11.9
17862|D?NAR|1971|1|-4.4
17862|D?NAR|1971|2|-10.0
17862|D?NAR|1971|3|-10.6
17862|D?NAR|1971|4|0.0
17862|D?NAR|1971|5|3.6
17862|D?NAR|1971|6|7.0
17862|D?NAR|1971|7|7.8
17862|D?NAR|1971|8|9.0
17862|D?NAR|1971|9|4.6
17862|D?NAR|1971|10|-2.7
17862|D?NAR|1971|11|-2.4
17862|D?NAR|1971|12|-6.1
17862|D?NAR|1971|13|-10.6
17862|D?NAR|1972|1|-10.4
17862|D?NAR|1972|2|-12.4
17862|D?NAR|1972|3|-5.6
17862|D?NAR|1972|4|-2.0
17862|D?NAR|1972|5|3.6
17862|D?NAR|1972|6|6.0
17862|D?NAR|1972|7|9.0
17862|D?NAR|1972|8|10.3
17862|D?NAR|1972|9|3.8
17862|D?NAR|1972|10|-0.1
17862|D?NAR|1972|11|-6.3
17862|D?NAR|1972|12|-11.0
17862|D?NAR|1972|13|-12.4
17862|D?NAR|1973|1|-15.8
17862|D?NAR|1973|2|-5.7
17862|D?NAR|1973|3|-8.2
17862|D?NAR|1973|4|-0.6
17862|D?NAR|1973|5|3.9
17862|D?NAR|1973|6|6.0
17862|D?NAR|1973|7|10.4
17862|D?NAR|1973|8|10.9
17862|D?NAR|1973|9|6.6
17862|D?NAR|1973|10|-2.5
17862|D?NAR|1973|11|-9.4
17862|D?NAR|1973|12|-5.4
17862|D?NAR|1973|13|-15.8
17862|D?NAR|1974|1|-14.4
17862|D?NAR|1974|2|-11.8
17862|D?NAR|1974|3|-0.6
17862|D?NAR|1974|4|-3.4
17862|D?NAR|1974|5|2.0
17862|D?NAR|1974|6|7.4
17862|D?NAR|1974|7|9.0
17862|D?NAR|1974|8|9.8
17862|D?NAR|1974|9|0.4
17862|D?NAR|1974|10|1.7
17862|D?NAR|1974|11|-2.6
17862|D?NAR|1974|12|-8.2
17862|D?NAR|1974|13|-14.4
17862|D?NAR|1975|1|-7.7
17862|D?NAR|1975|2|-12.4
17862|D?NAR|1975|3|-8.2
17862|D?NAR|1975|4|-0.4
17862|D?NAR|1975|5|2.6
17862|D?NAR|1975|6|4.3
17862|D?NAR|1975|7|11.8
17862|D?NAR|1975|8|9.8
17862|D?NAR|1975|9|5.4
17862|D?NAR|1975|10|-0.7
17862|D?NAR|1975|11|-2.2
17862|D?NAR|1975|12|-9.2
17862|D?NAR|1975|13|-12.4
17862|D?NAR|1976|1|-12.0
17862|D?NAR|1976|2|-12.6
17862|D?NAR|1976|3|-7.2
17862|D?NAR|1976|4|0.2
17862|D?NAR|1976|5|5.8
17862|D?NAR|1976|6|6.6
17862|D?NAR|1976|7|9.8
17862|D?NAR|1976|8|7.2
17862|D?NAR|1976|9|3.0
17862|D?NAR|1976|10|4.6
17862|D?NAR|1976|11|-3.6
17862|D?NAR|1976|12|-5.4
17862|D?NAR|1976|13|-12.6
17862|D?NAR|1977|1|-10.4
17862|D?NAR|1977|2|-6.8
17862|D?NAR|1977|3|-8.5
17862|D?NAR|1977|4|-1.2
17862|D?NAR|1977|5|3.2
17862|D?NAR|1977|6|6.8
17862|D?NAR|1977|7|10.2
17862|D?NAR|1977|8|9.8
17862|D?NAR|1977|9|7.8
17862|D?NAR|1977|10|-0.7
17862|D?NAR|1977|11|-2.6
17862|D?NAR|1977|12|-7.4
17862|D?NAR|1977|13|-10.4
17862|D?NAR|1978|1|-7.4
17862|D?NAR|1978|2|-4.4
17862|D?NAR|1978|3|-4.0
17862|D?NAR|1978|4|-0.1
17862|D?NAR|1978|5|3.7
17862|D?NAR|1978|6|6.8
17862|D?NAR|1978|7|7.6
17862|D?NAR|1978|8|11.2
17862|D?NAR|1978|9|6.7
17862|D?NAR|1978|10|3.8
17862|D?NAR|1978|11|-4.2
17862|D?NAR|1978|12|-4.0
17862|D?NAR|1978|13|-7.4
17862|D?NAR|1979|1|-11.2
17862|D?NAR|1979|2|-6.1
17862|D?NAR|1979|3|-3.1
17862|D?NAR|1979|4|-1.0
17862|D?NAR|1979|5|3.0
17862|D?NAR|1979|6|8.8
17862|D?NAR|1979|7|8.7
17862|D?NAR|1979|8|11.4
17862|D?NAR|1979|9|6.0
17862|D?NAR|1979|10|2.1
17862|D?NAR|1979|11|-1.5
17862|D?NAR|1979|12|-7.8
17862|D?NAR|1979|13|-11.2
17862|D?NAR|1980|1|-11.8
17862|D?NAR|1980|2|-6.2
17862|D?NAR|1980|3|-9.2
17862|D?NAR|1980|4|-1.1
17862|D?NAR|1980|5|1.0
17862|D?NAR|1980|6|7.3
17862|D?NAR|1980|7|10.7
17862|D?NAR|1980|8|9.8
17862|D?NAR|1980|9|5.0
17862|D?NAR|1980|10|0.8
17862|D?NAR|1980|11|-2.2
17862|D?NAR|1980|12|-6.4
17862|D?NAR|1980|13|-11.8
17862|D?NAR|1981|1|-12.6
17862|D?NAR|1981|2|-12.0
17862|D?NAR|1981|3|-5.2
17862|D?NAR|1981|4|-2.6
17862|D?NAR|1981|5|-0.6
17862|D?NAR|1981|6|8.0
17862|D?NAR|1981|7|10.8
17862|D?NAR|1981|8|7.0
17862|D?NAR|1981|9|3.8
17862|D?NAR|1981|10|3.8
17862|D?NAR|1981|11|-7.6
17862|D?NAR|1981|12|-0.9
17862|D?NAR|1981|13|-12.6
17862|D?NAR|1982|1|-7.3
17862|D?NAR|1982|2|-10.1
17862|D?NAR|1982|3|-6.8
17862|D?NAR|1982|4|0.7
17862|D?NAR|1982|5|1.9
17862|D?NAR|1982|6|7.8
17862|D?NAR|1982|7|7.4
17862|D?NAR|1982|8|9.8
17862|D?NAR|1982|9|6.5
17862|D?NAR|1982|10|0.7
17862|D?NAR|1982|11|-5.1
17862|D?NAR|1982|12|-10.1
17862|D?NAR|1982|13|-10.1
17862|D?NAR|1983|1|-12.4
17862|D?NAR|1983|2|-13.0
17862|D?NAR|1983|3|-8.1
17862|D?NAR|1983|4|-0.8
17862|D?NAR|1983|5|1.7
17862|D?NAR|1983|6|7.2
17862|D?NAR|1983|7|10.7
17862|D?NAR|1983|8|9.0
17862|D?NAR|1983|9|4.4
17862|D?NAR|1983|10|0.6
17862|D?NAR|1983|11|-3.8
17862|D?NAR|1983|12|-4.5
17862|D?NAR|1983|13|-13.0
17862|D?NAR|1984|1|-5.2
17862|D?NAR|1984|2|-3.8
17862|D?NAR|1984|3|-4.1
17862|D?NAR|1984|4|-1.1
17862|D?NAR|1984|5|4.4
17862|D?NAR|1984|6|6.8
17862|D?NAR|1984|7|10.0
17862|D?NAR|1984|8|8.8
17862|D?NAR|1984|9|4.5
17862|D?NAR|1984|10|-2.0
17862|D?NAR|1984|11|-1.0
17862|D?NAR|1984|12|-9.0
17862|D?NAR|1984|13|-9.0
17862|D?NAR|1985|1|-5.0
17862|D?NAR|1985|2|-12.4
17862|D?NAR|1985|3|-12.0
17862|D?NAR|1985|4|0.7
17862|D?NAR|1985|5|0.4
17862|D?NAR|1985|6|8.2
17862|D?NAR|1985|7|7.6
17862|D?NAR|1985|8|10.9
17862|D?NAR|1985|9|5.5
17862|D?NAR|1985|10|-2.2
17862|D?NAR|1985|11|0.7
17862|D?NAR|1985|12|-7.2
17862|D?NAR|1985|13|-12.4
17862|D?NAR|1986|1|-7.3
17862|D?NAR|1986|2|-4.0
17862|D?NAR|1986|3|-4.2
17862|D?NAR|1986|4|0.7
17862|D?NAR|1986|5|0.4
17862|D?NAR|1986|6|6.7
17862|D?NAR|1986|7|10.6
17862|D?NAR|1986|8|11.7
17862|D?NAR|1986|9|8.2
17862|D?NAR|1986|10|0.4
17862|D?NAR|1986|11|-5.3
17862|D?NAR|1986|12|-9.0
17862|D?NAR|1986|13|-9.0
17862|D?NAR|1987|1|-12.4
17862|D?NAR|1987|2|-7.0
17862|D?NAR|1987|3|-10.2
17862|D?NAR|1987|4|-2.2
17862|D?NAR|1987|5|1.2
17862|D?NAR|1987|6|5.8
17862|D?NAR|1987|7|11.8
17862|D?NAR|1987|8|7.3
17862|D?NAR|1987|9|5.8
17862|D?NAR|1987|10|-1.1
17862|D?NAR|1987|11|-3.2
17862|D?NAR|1987|12|-9.4
17862|D?NAR|1987|13|-12.4
17862|D?NAR|1988|1|-9.0
17862|D?NAR|1988|2|-9.0
17862|D?NAR|1988|3|-13.0
17862|D?NAR|1988|4|0.0
17862|D?NAR|1988|5|1.2
17862|D?NAR|1988|6|5.0
17862|D?NAR|1988|7|11.8
17862|D?NAR|1988|8|8.8
17862|D?NAR|1988|9|5.8
17862|D?NAR|1988|10|2.7
17862|D?NAR|1988|11|-7.4
17862|D?NAR|1988|12|-7.4
17862|D?NAR|1988|13|-13.0
17862|D?NAR|1989|1|-8.6
17862|D?NAR|1989|2|-10.4
17862|D?NAR|1989|3|-3.2
17862|D?NAR|1989|4|1.6
17862|D?NAR|1989|5|2.6
17862|D?NAR|1989|6|7.6
17862|D?NAR|1989|7|13.6
17862|D?NAR|1989|8|12.0
17862|D?NAR|1989|9|5.8
